9.5 5.0 -78.70465869
9.6 5.0 -78.70465866
9.7 5.0 -78.70465863
9.8 5.0 -78.7046586
9.9 5.0 -78.70465858
10.0 5.0 -78.70465855
10.1 5.0 -78.70465853
10.2 5.0 -78.70465851
10.3 5.0 -78.70465849
10.4 5.0 -78.70465848
10.5 5.0 -78.70465846
10.6 5.0 -78.70465844
10.7 5.0 -78.70465843
10.8 5.0 -78.70465842
10.9 5.0 -78.7046584
11.0 5.0 -78.70465839
11.1 5.0 -78.70465838
11.2 5.0 -78.70465837
11.3 5.0 -78.70465836
11.4 5.0 -78.70465835
11.5 5.0 -78.70465835
11.6 5.0 -78.70465834
11.7 5.0 -78.70465833
11.8 5.0 -78.70465832
11.9 5.0 -78.70465832
12.0 5.0 -78.70465831
12.1 5.0 -78.7046583
12.2 5.0 -78.7046583
12.3 5.0 -78.70465829
12.4 5.0 -78.70465829
  
2.5 6.0 -78.69308431
2.6 6.0 -78.69630101
2.7 6.0 -78.69879688
2.8 6.0 -78.70063951
2.9 6.0 -78.701966
3.0 6.0 -78.70289941
3.1 6.0 -78.70354814
3.2 6.0 -78.7039909
3.3 6.0 -78.7042825
3.4 6.0 -78.70447458
3.5 6.0 -78.70459004
3.6 6.0 -78.70466467
3.7 6.0 -78.70470786
3.8 6.0 -78.70473074
3.9 6.0 -78.70474068
4.0 6.0 -78.70474268
4.1 6.0 -78.70474344
4.2 6.0 -78.70473773
4.3 6.0 -78.70473081
4.4 6.0 -78.70472357
4.5 6.0 -78.70471649
4.6 6.0 -78.70470985
4.7 6.0 -78.70470379
4.8 6.0 -78.70469835
4.9 6.0 -78.70469352
5.0 6.0 -78.70468927
5.1 6.0 -78.70468557
5.2 6.0 -78.70468232
5.3 6.0 -78.70467949
5.4 6.0 -78.70467702
5.5 6.0 -78.70467487
5.6 6.0 -78.70467299
5.7 6.0 -78.70467136
5.8 6.0 -78.70466992
5.9 6.0 -78.70466867
6.0 6.0 -78.70466757
6.1 6.0 -78.7046666
6.2 6.0 -78.70466574
6.3 6.0 -78.70466499
6.4 6.0 -78.70466432
6.5 6.0 -78.70466373
6.6 6.0 -78.70466321
6.7 6.0 -78.70466274
6.8 6.0 -78.70466232
6.9 6.0 -78.70466195
7.0 6.0 -78.70466161
7.1 6.0 -78.70466131
7.2 6.0 -78.70466105
7.3 6.0 -78.7046608
7.4 6.0 -78.70466059
7.5 6.0 -78.70466039
7.6 6.0 -78.70466021
7.7 6.0 -78.70466005
7.8 6.0 -78.7046599
7.9 6.0 -78.70465977
8.0 6.0 -78.70465965
8.1 6.0 -78.70465954
8.2 6.0 -78.70465944
8.3 6.0 -78.70465935
8.4 6.0 -78.70465926
8.5 6.0 -78.70465919
8.6 6.0 -78.70465912
8.7 6.0 -78.70465905
8.8 6.0 -78.70465899
8.9 6.0 -78.70465894
9.0 6.0 -78.70465889
9.1 6.0 -78.70465884
9.2 6.0 -78.7046588
9.3 6.0 -78.70465876
9.4 6.0 -78.70465872
9.5 6.0 -78.70465869
9.6 6.0 -78.70465866
9.7 6.0 -78.70465863
9.8 6.0 -78.7046586
9.9 6.0 -78.70465858
10.0 6.0 -78.70465855
10.1 6.0 -78.70465853
10.2 6.0 -78.70465851
10.3 6.0 -78.70465849
10.4 6.0 -78.70465848
10.5 6.0 -78.70465846
10.6 6.0 -78.70465844
10.7 6.0 -78.70465843
10.8 6.0 -78.70465842
10.9 6.0 -78.7046584
11.0 6.0 -78.70465839
11.1 6.0 -78.70465838
11.2 6.0 -78.70465837
11.3 6.0 -78.70465836
11.4 6.0 -78.70465835
11.5 6.0 -78.70465835
11.6 6.0 -78.70465834
11.7 6.0 -78.70465833
11.8 6.0 -78.70465832
11.9 6.0 -78.70465832
12.0 6.0 -78.70465831
12.1 6.0 -78.7046583
12.2 6.0 -78.7046583
12.3 6.0 -78.70465829
12.4 6.0 -78.70465829
  
2.5 7.0 -78.69323289
2.6 7.0 -78.69636639
2.7 7.0 -78.69883217
2.8 7.0 -78.70066051
2.9 7.0 -78.70197903
3.0 7.0 -78.70290715
3.1 7.0 -78.70355236
3.2 7.0 -78.70399454
3.3 7.0 -78.70428458
3.4 7.0 -78.70447523
3.5 7.0 -78.7045906
3.6 7.0 -78.70466478
3.7 7.0 -78.70470793
3.8 7.0 -78.70473068
3.9 7.0 -78.70474057
4.0 7.0 -78.70474255
4.1 7.0 -78.7047433
4.2 7.0 -78.70473759
4.3 7.0 -78.70473069
4.4 7.0 -78.70472346
4.5 7.0 -78.70471639
4.6 7.0 -78.70470977
4.7 7.0 -78.70470371
4.8 7.0 -78.70469828
4.9 7.0 -78.70469346
5.0 7.0 -78.70468922
5.1 7.0 -78.70468553
5.2 7.0 -78.70468228
5.3 7.0 -78.70467946
5.4 7.0 -78.70467699
5.5 7.0 -78.70467485
5.6 7.0 -78.70467298
5.7 7.0 -78.70467134
5.8 7.0 -78.70466991
