6.20,0,0,15,-76.9776426364103088
6.30,0,0,15,-76.9776422418371737
6.40,0,0,15,-76.9776419849222151
6.50,0,0,15,-76.9776418400669797
6.60,0,0,15,-76.9776417850017083
6.70,0,0,15,-76.9776418004571497
6.80,0,0,15,-76.9776418698697142
6.90,0,0,15,-76.9776419791225663
7.00,0,0,15,-76.9776421163164315
7.10,0,0,15,-76.9776422715639086
7.20,0,0,15,-76.9776424367970691
7.30,0,0,15,-76.9776426055833127
7.40,0,0,15,-76.9776427729429145
7.50,0,0,15,-76.9776429351715024
7.60,0,0,15,-76.9776430896623367
7.70,0,0,15,-76.9776432347356092
7.80,0,0,15,-76.9776433694764819
7.90,0,0,15,-76.9776434935855320
8.00,0,0,15,-76.9776436072433512
3.10,0,0,30,-76.9762917608591124
3.20,0,0,30,-76.9767390475489179
3.30,0,0,30,-76.9770805765891168
3.40,0,0,30,-76.9773330333964623
3.50,0,0,30,-76.9775112629935734
3.60,0,0,30,-76.9776316480272698
3.70,0,0,30,-76.9777087976545431
3.80,0,0,30,-76.9777545347880903
3.90,0,0,30,-76.9777781002277948
4.00,0,0,30,-76.9777865712329685
4.10,0,0,30,-76.9777852400093963
4.20,0,0,30,-76.9777779443437851
4.30,0,0,30,-76.9777673687616328
4.40,0,0,30,-76.9777553170225559
4.50,0,0,30,-76.9777429473709560
4.60,0,0,30,-76.9777309641035714
4.70,0,0,30,-76.9777197646744895
4.80,0,0,30,-76.9777095466956638
4.90,0,0,30,-76.9777003823650716
5.00,0,0,30,-76.9776922679541400
5.10,0,0,30,-76.9776851557834192
5.20,0,0,30,-76.9776789742543031
5.30,0,0,30,-76.9776736403102859
5.40,0,0,30,-76.9776690671170911
5.50,0,0,30,-76.9776651688338944
5.60,0,0,30,-76.9776618635657144
5.70,0,0,30,-76.9776590751189360
5.80,0,0,30,-76.9776567339507238
5.90,0,0,30,-76.9776547775382625
6.00,0,0,30,-76.9776531503447643
6.10,0,0,30,-76.9776518034995973
6.20,0,0,30,-76.9776506943084939
6.30,0,0,30,-76.9776497856674808
6.40,0,0,30,-76.9776490454479045
6.50,0,0,30,-76.9776484459033554
6.60,0,0,30,-76.9776479631151602
6.70,0,0,30,-76.9776475765069250
6.80,0,0,30,-76.9776472684242492
6.90,0,0,30,-76.9776470237758161
7.00,0,0,30,-76.9776468297341410
7.10,0,0,30,-76.9776466754768762
7.20,0,0,30,-76.9776465519639856
7.30,0,0,30,-76.9776464517368453
7.40,0,0,30,-76.9776463687343124
7.50,0,0,30,-76.9776462981185148
7.60,0,0,30,-76.9776462361117808
7.70,0,0,30,-76.9776461798417131
7.80,0,0,30,-76.9776461271971613
7.90,0,0,30,-76.9776460766959190
8.00,0,0,30,-76.9776460273665037
3.10,0,0,45,-76.9767820051839635
3.20,0,0,45,-76.9771595513460909
3.30,0,0,45,-76.9774318349667794
3.40,0,0,45,-76.9776191103819798
3.50,0,0,45,-76.9777416032205224
3.60,0,0,45,-76.9778167441309904
3.70,0,0,45,-76.9778580702505053
3.80,0,0,45,-76.9778758133075627
3.90,0,0,45,-76.9778776635137802
4.00,0,0,45,-76.9778693354285934
4.10,0,0,45,-76.9778549795988454
4.20,0,0,45,-76.9778375143392282
4.30,0,0,45,-76.9778189107186677
4.40,0,0,45,-76.9778004366466035
4.50,0,0,45,-76.9777828573573828
4.60,0,0,45,-76.9777665923563461
4.70,0,0,45,-76.9777518323536327
4.80,0,0,45,-76.9777386225382259
4.90,0,0,45,-76.9777269199285428
5.00,0,0,45,-76.9777166313623127
5.10,0,0,45,-76.9777076382247429
5.20,0,0,45,-76.9776998120174625
5.30,0,0,45,-76.9776930240286958
5.40,0,0,45,-76.9776871510666751
5.50,0,0,45,-76.9776820786756844
5.60,0,0,45,-76.9776777027143879
5.70,0,0,45,-76.9776739298614814
5.80,0,0,45,-76.9776706774603952
5.90,0,0,45,-76.9776678729527788
6.00,0,0,45,-76.9776654530931381
6.10,0,0,45,-76.9776633630474123
6.20,0,0,45,-76.9776615554715704
6.30,0,0,45,-76.9776599896073179
6.40,0,0,45,-76.9776586304312076
6.50,0,0,45,-76.9776574478864433
6.60,0,0,45,-76.9776564161833790
6.70,0,0,45,-76.9776555131981866
6.80,0,0,45,-76.9776547199530654
6.90,0,0,45,-76.9776540201678330
7.00,0,0,45,-76.9776533998916790
7.10,0,0,45,-76.9776528471844586
7.20,0,0,45,-76.9776523518542035
7.30,0,0,45,-76.9776519052298198
7.40,0,0,45,-76.9776514999692267
7.50,0,0,45,-76.9776511298837676
7.60,0,0,45,-76.9776507897896352
7.70,0,0,45,-76.9776504753710782
7.80,0,0,45,-76.9776501830583300
7.90,0,0,45,-76.9776499099178579
8.00,0,0,45,-76.9776496535570800
3.10,0,0,60,-76.9772492809601800
3.20,0,0,60,-76.9775484695142040
3.30,0,0,60,-76.9777474194859508
3.40,0,0,60,-76.9778715858116129
3.50,0,0,60,-76.9779425549979806
3.60,0,0,60,-76.9779766758671258
3.70,0,0,60,-76.9779858779268409
3.80,0,0,60,-76.9779788075288138
3.90,0,0,60,-76.9779616836243434
4.00,0,0,60,-76.9779389055169361
4.10,0,0,60,-76.9779135092230149
4.20,0,0,60,-76.9778875236338962
4.30,0,0,60,-76.9778622479801982
4.40,0,0,60,-76.9778384639781592
4.50,0,0,60,-76.9778165936897523
4.60,0,0,60,-76.9777968151256573
4.70,0,0,60,-76.9777791456394169
4.80,0,0,60,-76.9777635013823982
4.90,0,0,60,-76.9777497395889441
5.00,0,0,60,-76.9777376878557646
5.10,0,0,60,-76.9777271641441132
5.20,0,0,60,-76.9777179896329784
5.30,0,0,60,-76.9777099964850748
5.40,0,0,60,-76.9777030318577431
5.50,0,0,60,-76.9776969593995233
5.60,0,0,60,-76.9776916591460605
5.70,0,0,60,-76.9776870264833235
5.80,0,0,60,-76.9776829706858052
5.90,0,0,60,-76.9776794133225906
6.00,0,0,60,-76.9776762867231099
6.10,0,0,60,-76.9776735325649781
6.20,0,0,60,-76.9776711006315537
6.30,0,0,60,-76.9776689477170635
6.40,0,0,60,-76.9776670366679383
6.50,0,0,60,-76.9776653355567078
6.60,0,0,60,-76.9776638169390424
6.70,0,0,60,-76.9776624572188837
6.80,0,0,60,-76.9776612360927430
6.90,0,0,60,-76.9776601360586028
7.00,0,0,60,-76.9776591420096281
7.10,0,0,60,-76.9776582408748311
7.20,0,0,60,-76.9776574213259721
7.30,0,0,60,-76.9776566735267238
7.40,0,0,60,-76.9776559889299818
7.50,0,0,60,-76.9776553600966764
7.60,0,0,60,-76.9776547805551274
7.70,0,0,60,-76.9776542446761738
7.80,0,0,60,-76.9776537475674161
7.90,0,0,60,-76.9776532849811588
8.00,0,0,60,-76.9776528532380411
3.10,0,0,75,-76.9775778187220538
3.20,0,0,75,-76.9778120451438781
3.30,0,0,75,-76.9779556526050612
3.40,0,0,75,-76.9780353090379208
3.50,0,0,75,-76.9780712956918620
3.60,0,0,75,-76.9780782099378769
3.70,0,0,75,-76.9780664594953947
3.80,0,0,75,-76.9780434207017379
3.90,0,0,75,-76.9780142281638433
4.00,0,0,75,-76.9779823562378880
4.10,0,0,75,-76.9779500776325989
4.20,0,0,75,-76.9779188225473092
4.30,0,0,75,-76.9778894450594038
4.40,0,0,75,-76.9778624102624036
4.50,0,0,75,-76.9778379205527301
4.60,0,0,75,-76.9778160012478878
4.70,0,0,75,-76.9777965604302921
4.80,0,0,75,-76.9777794325244571
4.90,0,0,75,-76.9777644112160431
5.00,0,0,75,-76.9777512737083924
5.10,0,0,75,-76.9777397981118412
5.20,0,0,75,-76.9777297747026381
5.30,0,0,75,-76.9777210123986322
5.40,0,0,75,-76.9777133414911248
5.50,0,0,75,-76.9777066138477863
5.60,0,0,75,-76.9777007015677555
5.70,0,0,75,-76.9776954948355296
5.80,0,0,75,-76.9776908995406899
5.90,0,0,75,-76.9776868349774048
6.00,0,0,75,-76.9776832318107580
6.10,0,0,75,-76.9776800303415172
6.20,0,0,75,-76.9776771790815957
6.30,0,0,75,-76.9776746335746367
6.40,0,0,75,-76.9776723554139579
6.50,0,0,75,-76.9776703114277296
6.60,0,0,75,-76.9776684729544769
6.70,0,0,75,-76.9776668152274937
6.80,0,0,75,-76.9776653168301124
6.90,0,0,75,-76.9776639592026868
7.00,0,0,75,-76.9776627262302071
7.10,0,0,75,-76.9776616038679720
7.20,0,0,75,-76.9776605798345344
7.30,0,0,75,-76.9776596433469962
7.40,0,0,75,-76.9776587849101901
7.50,0,0,75,-76.9776579961287837
7.60,0,0,75,-76.9776572695682688
7.70,0,0,75,-76.9776565986342405
7.80,0,0,75,-76.9776559774742282
7.90,0,0,75,-76.9776554008948040
8.00,0,0,75,-76.9776548642959568
3.10,0,0,90,-76.9777096072554201
3.20,0,0,90,-76.9779136745627284
3.30,0,0,90,-76.9780333450579235
3.40,0,0,90,-76.9780947318738669
3.50,0,0,90,-76.9781169375252148
3.60,0,0,90,-76.9781135000740164
3.70,0,0,90,-76.9780940010834627
3.80,0,0,90,-76.9780651853736515
3.90,0,0,90,-76.9780317033826975
4.00,0,0,90,-76.9779966553982575
4.10,0,0,90,-76.9779620233877324
4.20,0,0,90,-76.9779290128777092
4.30,0,0,90,-76.9778983081004213
4.40,0,0,90,-76.9778702499098699
4.50,0,0,90,-76.9778449527235296
4.60,0,0,90,-76.9778223808753950
4.70,0,0,90,-76.9778024003385184
4.80,0,0,90,-76.9777848160752427
4.90,0,0,90,-76.9777694006944415
5.00,0,0,90,-76.9777559160011720
5.10,0,0,90,-76.9777441287366457
5.20,0,0,90,-76.9777338208143362
5.30,0,0,90,-76.9777247951220858
5.40,0,0,90,-76.9777168777586240
5.50,0,0,90,-76.9777099178329962
5.60,0,0,90,-76.9777037857670905
5.70,0,0,90,-76.9776983708349292
5.80,0,0,90,-76.9776935785094025
5.90,0,0,90,-76.9776893279372700
6.00,0,0,90,-76.9776855497363641
6.10,0,0,90,-76.9776821841464454
6.20,0,0,90,-76.9776791795411413
6.30,0,0,90,-76.9776764912251821
6.40,0,0,90,-76.9776740804564952
6.50,0,0,90,-76.9776719136524576
6.60,0,0,90,-76.9776699616912339
6.70,0,0,90,-76.9776681993221814
6.80,0,0,90,-76.9776666046414846
6.90,0,0,90,-76.9776651586119840
7.00,0,0,90,-76.9776638446578403
7.10,0,0,90,-76.9776626482905328
7.20,0,0,90,-76.9776615567993190
7.30,0,0,90,-76.9776605589817393
7.40,0,0,90,-76.9776596449283943
7.50,0,0,90,-76.9776588058306857
7.60,0,0,90,-76.9776580338402141
7.70,0,0,90,-76.9776573219478877
7.80,0,0,90,-76.9776566638874726
7.90,0,0,90,-76.9776560540557568
8.00,0,0,90,-76.9776554874511021
3.10,0,0,105,-76.9776098194776068
3.20,0,0,105,-76.9778341499856680
3.30,0,0,105,-76.9779701840624426
3.40,0,0,105,-76.9780444014718199
3.50,0,0,105,-76.9780766071734064
3.60,0,0,105,-76.9780809890846456
3.70,0,0,105,-76.9780676051544930
3.80,0,0,105,-76.9780435453674698
3.90,0,0,105,-76.9780137370477036
4.00,0,0,105,-76.9779815205302782
4.10,0,0,105,-76.9779490839259353
4.20,0,0,105,-76.9779177983297700
4.30,0,0,105,-76.9778884707843929
4.40,0,0,105,-76.9778615279509637
4.50,0,0,105,-76.9778371433175153
4.60,0,0,105,-76.9778153235514253
4.70,0,0,105,-76.9777959672697421
4.80,0,0,105,-76.9777789061786564
4.90,0,0,105,-76.9777639352357568
5.00,0,0,105,-76.9777508346201103
5.10,0,0,105,-76.9777393856210779
5.20,0,0,105,-76.9777293811482508
5.30,0,0,105,-76.9777206320039653
5.40,0,0,105,-76.9777129697219635
5.50,0,0,105,-76.9777062469934066
5.60,0,0,105,-76.9777003365366710
5.70,0,0,105,-76.9776951290975830
5.80,0,0,105,-76.9776905311366164
5.90,0,0,105,-76.9776864625340522
6.00,0,0,105,-76.9776828545277141
6.10,0,0,105,-76.9776796479403629
6.20,0,0,105,-76.9776767917259690
6.30,0,0,105,-76.9776742417771658
6.40,0,0,105,-76.9776719599458232
6.50,0,0,105,-76.9776699132426643
6.60,0,0,105,-76.9776680731326195
6.70,0,0,105,-76.9776664149396908
6.80,0,0,105,-76.9776649173185632
6.90,0,0,105,-76.9776635617723457
7.00,0,0,105,-76.9776623322443925
7.10,0,0,105,-76.9776612147428239
7.20,0,0,105,-76.9776601970282286
7.30,0,0,105,-76.9776592683416681
7.40,0,0,105,-76.9776584191861986
7.50,0,0,105,-76.9776576411329216
7.60,0,0,105,-76.9776569266778239
7.70,0,0,105,-76.9776562691199189
7.80,0,0,105,-76.9776556624647128
7.90,0,0,105,-76.9776551013452632
8.00,0,0,105,-76.9776545809623798
3.10,0,0,120,-76.9772483874166085
3.20,0,0,120,-76.9775478085943803
3.30,0,0,120,-76.9777465672536891
3.40,0,0,120,-76.9778706987713832
3.50,0,0,120,-76.9779415387573920
3.60,0,0,120,-76.9779754508133038
3.70,0,0,120,-76.9779844926984254
3.80,0,0,120,-76.9779773760131576
3.90,0,0,120,-76.9779603081049117
4.00,0,0,120,-76.9779376429277562
4.10,0,0,120,-76.9779123711961546
4.20,0,0,120,-76.9778864897564290
4.30,0,0,120,-76.9778612802695790
4.40,0,0,120,-76.9778375188322741
4.50,0,0,120,-76.9778156308765062
4.60,0,0,120,-76.9777958037532528
4.70,0,0,120,-76.9777780669844844
4.80,0,0,120,-76.9777623488264027
4.90,0,0,120,-76.9777485164534880
5.00,0,0,120,-76.9777364042027585
5.10,0,0,120,-76.9777258335083872
5.20,0,0,120,-76.9777166263252610
5.30,0,0,120,-76.9777086137393383
5.40,0,0,120,-76.9777016408167896
5.50,0,0,120,-76.9776955687722619
5.60,0,0,120,-76.9776902753130088
5.70,0,0,120,-76.9776856538403251
5.80,0,0,120,-76.9776816120659788
5.90,0,0,120,-76.9776780703974595
6.00,0,0,120,-76.9776749603377937
6.10,0,0,120,-76.9776722230005532
6.20,0,0,120,-76.9776698078084962
6.30,0,0,120,-76.9776676713600239
6.40,0,0,120,-76.9776657764491574
6.50,0,0,120,-76.9776640912278651
6.60,0,0,120,-76.9776625884536401
6.70,0,0,120,-76.9776612448408741
6.80,0,0,120,-76.9776600404846505
6.90,0,0,120,-76.9776589583409816
7.00,0,0,120,-76.9776579837862727
7.10,0,0,120,-76.9776571042209383
7.20,0,0,120,-76.9776563087400234
7.30,0,0,120,-76.9776555878505206
7.40,0,0,120,-76.9776549332438549
7.50,0,0,120,-76.9776543375988354
7.60,0,0,120,-76.9776537944343033
7.70,0,0,120,-76.9776532979862935
7.80,0,0,120,-76.9776528431119260
7.90,0,0,120,-76.9776524252125398
8.00,0,0,120,-76.9776520401759967
3.10,0,0,135,-76.9767413022764941
3.20,0,0,135,-76.9771288234118884
3.30,0,0,135,-76.9774080166113635
3.40,0,0,135,-76.9776012652615407
3.50,0,0,135,-76.9777284602624405
3.60,0,0,135,-76.9778068758819813
3.70,0,0,135,-76.9778504413318529
3.80,0,0,135,-76.9778698451033705
3.90,0,0,135,-76.9778730468568710
4.00,0,0,135,-76.9778658506476603
4.10,0,0,135,-76.9778524083897224
4.20,0,0,135,-76.9778356259044472
4.30,0,0,135,-76.9778174809629974
4.40,0,0,135,-76.9777992708426524
4.50,0,0,135,-76.9777818037864705
4.60,0,0,135,-76.9777655454577996
4.70,0,0,135,-76.9777507283219649
4.80,0,0,135,-76.9777374309252735
4.90,0,0,135,-76.9777256340816223
5.00,0,0,135,-76.9777152595751488
5.10,0,0,135,-76.9777061966185698
5.20,0,0,135,-76.9776983194745981
5.30,0,0,135,-76.9776914990178653
5.40,0,0,135,-76.9776856099427107
5.50,0,0,135,-76.9776805349731745
5.60,0,0,135,-76.9776761670196521
5.70,0,0,135,-76.9776724099662601
5.80,0,0,135,-76.9776691786227474
5.90,0,0,135,-76.9776663981859173
6.00,0,0,135,-76.9776640034625075
6.10,0,0,135,-76.9776619379840099
6.20,0,0,135,-76.9776601531145417
6.30,0,0,135,-76.9776586071810556
6.40,0,0,135,-76.9776572646498920
6.50,0,0,135,-76.9776560953682747
6.60,0,0,135,-76.9776550738492773
6.70,0,0,135,-76.9776541786281285
6.80,0,0,135,-76.9776533916755881
6.90,0,0,135,-76.9776526978641158
7.00,0,0,135,-76.9776520845040579
7.10,0,0,135,-76.9776515409280080
7.20,0,0,135,-76.9776510581382354
7.30,0,0,135,-76.9776506285033264
7.40,0,0,135,-76.9776502455083573
7.50,0,0,135,-76.9776499035423853
7.60,0,0,135,-76.9776495977329773
7.70,0,0,135,-76.9776493238114341
7.80,0,0,135,-76.9776490780075306
7.90,0,0,135,-76.9776488569681874
8.00,0,0,135,-76.9776486576970740
3.10,0,0,150,-76.9762920696053357
3.20,0,0,150,-76.9767393160885973
3.30,0,0,150,-76.9770804599814227
3.40,0,0,150,-76.9773326978199890
3.50,0,0,150,-76.9775112717695578
3.60,0,0,150,-76.9776318677104427
3.70,0,0,150,-76.9777089029589661
3.80,0,0,150,-76.9777544094447848
3.90,0,0,150,-76.9777778361925158
4.00,0,0,150,-76.9777863203873807
4.10,0,0,150,-76.9777851043998140
4.20,0,0,150,-76.9777779466785574
4.30,0,0,150,-76.9777674742834250
4.40,0,0,150,-76.9777554689099759
4.50,0,0,150,-76.9777430935442624
4.60,0,0,150,-76.9777310698294173
4.70,0,0,150,-76.9777198142867292
4.80,0,0,150,-76.9777095397708990
4.90,0,0,150,-76.9777003283516166
5.00,0,0,150,-76.9776921813302124
5.10,0,0,150,-76.9776850524736744
5.20,0,0,150,-76.9776788693409486
5.30,0,0,150,-76.9776735467921043
5.40,0,0,150,-76.9776689953892941
5.50,0,0,150,-76.9776651265841565
5.60,0,0,150,-76.9776618558574910
5.70,0,0,150,-76.9776591045275040
5.80,0,0,150,-76.9776568007020217
5.90,0,0,150,-76.9776548796579192
6.00,0,0,150,-76.9776532838499179
6.10,0,0,150,-76.9776519626659592
6.20,0,0,150,-76.9776508720293720
6.30,0,0,150,-76.9776499739004549
6.40,0,0,150,-76.9776492357259059
6.50,0,0,150,-76.9776486298739826
6.60,0,0,150,-76.9776481330665234
6.70,0,0,150,-76.9776477258389633
6.80,0,0,150,-76.9776473920315851
6.90,0,0,150,-76.9776471183174351
7.00,0,0,150,-76.9776468937777025
7.10,0,0,150,-76.9776467095169750
7.20,0,0,150,-76.9776465583245084
7.30,0,0,150,-76.9776464343755151
7.40,0,0,150,-76.9776463329734497
7.50,0,0,150,-76.9776462503272541
7.60,0,0,150,-76.9776461833651808
7.70,0,0,150,-76.9776461295793126
7.80,0,0,150,-76.9776460868989147
7.90,0,0,150,-76.9776460535894387
8.00,0,0,150,-76.9776460281740640
3.10,0,0,165,-76.9760043561132079
3.20,0,0,165,-76.9764754361128212
3.30,0,0,165,-76.9768496821722152
3.40,0,0,165,-76.9771390272469347
3.50,0,0,165,-76.9773527480569157
3.60,0,0,165,-76.9775033852480419
3.70,0,0,165,-76.9776046595942773
3.80,0,0,165,-76.9776691640449400
3.90,0,0,165,-76.9777073170006503
4.00,0,0,165,-76.9777272156382537
4.10,0,0,165,-76.9777349053526621
4.20,0,0,165,-76.9777347703881958
4.30,0,0,165,-76.9777299113277138
4.40,0,0,165,-76.9777224633920838
4.50,0,0,165,-76.9777138503327620
4.60,0,0,165,-76.9777049828517761
4.70,0,0,165,-76.9776964120238887
4.80,0,0,165,-76.9776884456668995
4.90,0,0,165,-76.9776812338501770
5.00,0,0,165,-76.9776748287196853
5.10,0,0,165,-76.9776692243687251
5.20,0,0,165,-76.9776643820336517
5.30,0,0,165,-76.9776602454751639
5.40,0,0,165,-76.9776567501343578
5.50,0,0,165,-76.9776538286102863
5.60,0,0,165,-76.9776514140110351
5.70,0,0,165,-76.9776494420547976
5.80,0,0,165,-76.9776478524097030
5.90,0,0,165,-76.9776465895148760
6.00,0,0,165,-76.9776456030292451
6.10,0,0,165,-76.9776448479893673
6.20,0,0,165,-76.9776442847526710
6.30,0,0,165,-76.9776438787780251
6.40,0,0,165,-76.9776436002970996
6.50,0,0,165,-76.9776434239212506
6.60,0,0,165,-76.9776433282130768
6.70,0,0,165,-76.9776432952544809
6.80,0,0,165,-76.9776433102249200
6.90,0,0,165,-76.9776433610023787
7.00,0,0,165,-76.9776434377927785
7.10,0,0,165,-76.9776435327905375
7.20,0,0,165,-76.9776436398700667
7.30,0,0,165,-76.9776437543081755
7.40,0,0,165,-76.9776438725349550
7.50,0,0,165,-76.9776439919153574
7.60,0,0,165,-76.9776441105562697
7.70,0,0,165,-76.9776442271412975
7.80,0,0,165,-76.9776443407906328
7.90,0,0,165,-76.9776444509453057
8.00,0,0,165,-76.9776445572724555
3.10,0,0,180,-76.9758727286933322
3.20,0,0,180,-76.9763469563629030
3.30,0,0,180,-76.9767318205180402
3.40,0,0,180,-76.9770374382657110
3.50,0,0,180,-76.9772686928162528
3.60,0,0,180,-76.9774352161810640
3.70,0,0,180,-76.9775496471719691
3.80,0,0,180,-76.9776245724285104
3.90,0,0,180,-76.9776708274780361
4.00,0,0,180,-76.9776969996145368
4.10,0,0,180,-76.9777095613575000
4.20,0,0,180,-76.9777132326349118
4.30,0,0,180,-76.9777113702585893
4.40,0,0,180,-76.9777063059128324
4.50,0,0,180,-76.9776996154656530
4.60,0,0,180,-76.9776923267099136
4.70,0,0,180,-76.9776850783863011
4.80,0,0,180,-76.9776782411959886
4.90,0,0,180,-76.9776720083863495
5.00,0,0,180,-76.9776664610524506
5.10,0,0,180,-76.9776616130425424
5.20,0,0,180,-76.9776574400468263
5.30,0,0,180,-76.9776538974737008
5.40,0,0,180,-76.9776509309087231
5.50,0,0,180,-76.9776484820946507
5.60,0,0,180,-76.9776464923707664
5.70,0,0,180,-76.9776449047209042
5.80,0,0,180,-76.9776436650622031
5.90,0,0,180,-76.9776427230710851
6.00,0,0,180,-76.9776420326931117
6.10,0,0,180,-76.9776415524014936
6.20,0,0,180,-76.9776412452582548
6.30,0,0,180,-76.9776410788161911
6.40,0,0,180,-76.9776410249051821
6.50,0,0,180,-76.9776410593413942
6.60,0,0,180,-76.9776411615908103
6.70,0,0,180,-76.9776413144149529
6.80,0,0,180,-76.9776415035148176
6.90,0,0,180,-76.9776417171881633
7.00,0,0,180,-76.9776419460025068
7.10,0,0,180,-76.9776421824921613
7.20,0,0,180,-76.9776424208755685
7.30,0,0,180,-76.9776426567966894
7.40,0,0,180,-76.9776428870865601
7.50,0,0,180,-76.9776431095512663
7.60,0,0,180,-76.9776433227783627
7.70,0,0,180,-76.9776435259677640
7.80,0,0,180,-76.9776437187846625
7.90,0,0,180,-76.9776439012347566
8.00,0,0,180,-76.9776440735590057
3.10,0,15,0,-76.9759375881022265
3.20,0,15,0,-76.9764123898177246
3.30,0,15,0,-76.9767911755336343
3.40,0,15,0,-76.9770900981936705
3.50,0,15,0,-76.9773139928230563
3.60,0,15,0,-76.9774734440278934
3.70,0,15,0,-76.9775817802236730
3.80,0,15,0,-76.9776516557173096
3.90,0,15,0,-76.9776937245389945
4.00,0,15,0,-76.9777164123184150
4.10,0,15,0,-76.9777261017607515
4.20,0,15,0,-76.9777274554000996
4.30,0,15,0,-76.9777237655159183
4.40,0,15,0,-76.9777172798616220
4.50,0,15,0,-76.9777094798253358
4.60,0,15,0,-76.9777013037500382
4.70,0,15,0,-76.9776933176515001
4.80,0,15,0,-76.9776858403307500
4.90,0,15,0,-76.9776790318849322
5.00,0,15,0,-76.9776729540601110
5.10,0,15,0,-76.9776676101540431
5.20,0,15,0,-76.9776629703960964
5.30,0,15,0,-76.9776589875650927
5.40,0,15,0,-76.9776556062085007
5.50,0,15,0,-76.9776527679232743
5.60,0,15,0,-76.9776504143283091
5.70,0,15,0,-76.9776484887510719
5.80,0,15,0,-76.9776469372412606
5.90,0,15,0,-76.9776457092172279
6.00,0,15,0,-76.9776447578949785
6.10,0,15,0,-76.9776440405487676
6.20,0,15,0,-76.9776435186352472
6.30,0,15,0,-76.9776431577923574
6.40,0,15,0,-76.9776429277366958
6.50,0,15,0,-76.9776428020846026
6.60,0,15,0,-76.9776427581159624
6.70,0,15,0,-76.9776427765063431
6.80,0,15,0,-76.9776428410389855
6.90,0,15,0,-76.9776429383098986
7.00,0,15,0,-76.9776430574313366
7.10,0,15,0,-76.9776431897406184
7.20,0,15,0,-76.9776433285159811
7.30,0,15,0,-76.9776434687047413
7.40,0,15,0,-76.9776436066650120
7.50,0,15,0,-76.9776437399282685
7.60,0,15,0,-76.9776438669805003
7.70,0,15,0,-76.9776439870680633
7.80,0,15,0,-76.9776441000275895
7.90,0,15,0,-76.9776442061409085
8.00,0,15,0,-76.9776443060126638
