0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
4477.984384891994,288.4278665841688,0.5829162097884364,7963.971602556599,618.8038150681814,-369.2306835745751,459.59732131241753,25.12785330084239,-11.782154902595494,2.5310669460731106,6481.205831917019,814.8583623929044,-622.1151270978979,759.6233798507358,128.9731091007311,-66.20997301626215,53.04848636178994,-50.39135807074,62.56497290763721,2884.7438264008742,636.8460705312027,-425.0876469307783,404.05183708705977,103.18540261917985,-63.51838322076122,47.4744092795778,-36.59987149679523,30.402171259791544
3070.4825670063,207.1047078978837,0.5451708622467777,5669.722814145099,370.1378410405955,-229.7454035921744,304.95875704979153,17.165768794010205,-7.644723446337821,0.6191951834315432,4699.508170443891,562.0870495258383,-428.73684415726467,522.8266549273335,86.6301040300147,-44.44846583570862,35.540879368584115,-33.62725687923135,41.580057731409696,2109.984077506198,431.68909292102376,-292.84969278360404,286.5540841448212,69.38214770866966,-42.6919739139677,31.8668702480187,-24.493280512923036,20.22762647937833
2068.164376424425,147.44979772639272,0.4939954648276057,4010.262249932093,193.89137130685936,-130.43079869858423,193.74664164330125,11.518864583275786,-4.741598839501137,-0.6553362935129599,3397.914753659255,381.53820226828077,-290.46479863013104,353.26124835505885,57.05374266546667,-29.254324837214924,23.32986710152413,-21.954873512596592,26.996374925421414,1540.7810568518612,285.69153412935236,-198.64708226560612,202.68217834927054,45.73696335553245,-28.120284785636954,20.942791256373624,-16.014839677523582,13.090618896842557
1359.10881733939,103.79711070219093,0.4373325915792634,2813.93245769819,70.61437074052219,-60.519819114459324,114.39313703368157,7.5425531155739804,-2.726794415401457,-1.4752537330498967,2448.6844508675995,253.3557308928872,-192.19250970943662,232.57126754990063,36.593541048729094,-18.74847530260179,14.89770567993137,-13.911983899533915,16.971093693806026,1123.0115398751614,182.55719420238955,-131.9624880566704,143.06428064138424,29.35269624712126,-18.020605802399416,13.368844125741333,-10.133857327805288,8.132755016581797
861.6148385565838,71.95278562547026,0.38023330105627906,1954.845181490938,-14.051546548792658,-12.06499990653424,58.35722617446362,4.767283776635196,-1.3484115925509457,-1.9735220267120894,1757.7823932620086,163.02855381074176,-122.87057601096745,147.3145750390075,22.608670003169962,-11.571780472076995,9.147003392607523,-8.441867600070776,10.173205052089369,816.7321095644,110.37653152979065,-85.12183360726141,100.88434891714115,18.132065441906533,-11.102162948815348,8.17928758483184,-6.103293067553352,4.7308725972245895
516.152929862218,48.81342556212991,0.3257598515613296,1340.7883689144978,-70.69502098965376,20.794196842908747,19.33768744556599,2.851741135620756,-0.4234834353124768,-2.2466033941977486,1256.035637808814,99.96996894900748,-74.43018210412045,87.66209800177737,13.19460586787146,-6.744236164971468,5.286815394797209,-4.783336068556913,5.64458438921962,592.4765811982095,60.46128250095478,-52.53630700358802,71.19600099135016,10.56136989455031,-6.433142428248274,4.676671177634397,-3.3832337108366204,2.433774940953313
279.4415038051536,32.08330411195594,0.2756264439478855,904.309107922568,-107.11449051697008,42.374130192457585,-7.309743401827916,1.5484326236410055,0.1805248507848134,-2.3642211783898333,892.6007388745867,56.47155710654221,-40.99007042503979,46.43905877791833,6.982757346008626,-3.561763351121048,2.74916562790958,-2.3901530222539726,2.698210936735016,428.518026028143,26.48617638203804,-30.144630398147214,50.4185819455316,5.551892483872209,-3.3431776124908623,2.359007626148788,-1.584749165968006,0.9157777974614305
120.09036064266618,20.0648521086695,0.23065098776091375,596.1418130282769,-129.04399794110327,55.84901265228676,-25.003958460201652,0.6784076199300202,0.5593083817058258,-2.3765444930805657,630.1404684371566,26.93340427920357,-18.272707982596295,18.41864628390507,2.993767098973727,-1.5206531641345862,1.127945117615198,-0.8720672014388242,0.8437050989036452,308.84448976235365,3.8572465475581055,-15.002995557700899,35.9674129393719,2.3237489301399634,-1.351926048927183,0.8664203792962013,-0.4287470037819574,-0.0573638000768355
15.399345483500682,11.503438672207487,0.19107104134475783,380.3676430640909,-140.69094351552255,63.548678192315236,-36.25802496302285,0.1127028356103974,0.7816999458247178,-2.3194703858249808,441.2637941788232,7.298091208588822,-3.1747715201264484,-0.19800518371649645,0.5302596150331169,-0.2623330113809281,0.13425234404487618,0.048276444686672804,-0.2670674058607547,221.66269409409907,-10.752733794685568,-4.983830636488282,25.98279067713535,0.3209369850171129,-0.11682599470224453,-0.05789023170970786,0.2841428385842981,-0.6534189665149945
-50.99190268449571,5.472379730552905,0.15676254295475012,230.85139260746098,-145.13446065048294,67.17909607241327,-42.915745525150896,-0.2412607982287387,0.8969857056125408,-2.2185033720329805,305.89931899522617,-5.365128588177285,6.548583753378512,-12.164395727620711,-0.9014477856497045,0.46694756167678975,-0.43619607865269305,0.5667709167731712,-0.8796652831067551,158.29227576192523,-19.745615544710656,1.4452696123074134,19.131608760828726,-0.8507000731752719,0.605060012934878,-0.5961625409095159,0.6955784689902789,-0.9919461409801329
-90.82754463343663,1.2877516964504219,0.12738932069880882,128.62062019118062,-144.62049248443714,67.9856448775923,-46.32675231570347,-0.44963884152782363,0.940262624109292,-2.091601468434977,209.35829457023553,-13.16551606870804,12.515603768237195,-19.46989498740183,-1.6483897843901403,0.8454882311782406,-0.7268030578433535,0.820736024632934,-1.165946371245668,112.34885001673578,-24.84846760571982,5.383604436545235,14.462341653480212,-1.4686978136219402,0.9848650946165005,-0.8768699455444207,0.9055665927105196,-1.1576373475210224
-112.4980474592281,-1.5547117808162432,0.10250360745286713,59.939413123531416,-140.78030913914398,66.87397747316487,-47.47607778372849,-0.55944679892837,0.9363562561054106,-1.9512612162561531,140.90688642800978,-17.614588025475566,15.88805810804875,-23.546288537056075,-1.9524335202410725,0.9974926966943283,-0.8373450429519647,0.9055492977778883,-1.2450387634356659,79.14063682320375,-27.297335933060374,7.616021679539928,11.299203316803588,-1.72687385036253,1.1421618849128032,-0.9898585600582659,0.9841598212931553,-1.2100507525856292
-121.96369233111126,-3.4263614654409444,0.08161212906108073,14.89397584743488,-134.79228506765705,64.49946656411349,-47.080011932092134,-0.6038774929472801,0.9026811287202037,-1.8060427641292094,92.71439371656113,-19.78994335315427,17.495908338642227,-25.419312852450172,-1.9803707856545358,1.0085583512322263,-0.8364832672265647,0.8867002669650179,-1.1985333659594737,55.222967668183095,-27.971825821021806,8.699669583398352,9.165035039563191,-1.7592125753049253,1.1596604839072566,-0.9973416630191057,0.9799580536200669,-1.1906952884345419
-123.42906240409192,-4.600251803686289,0.06421821817252393,-13.64488692709736,-127.50162692962434,61.33337434047541,-45.656994571326834,-0.6061760820129116,0.8513252368322153,-1.6616833114816068,59.07891210582925,-20.45504859674233,17.928546256680843,-25.819698891016788,-1.8456898646580697,0.93688123709887,-0.7708108821468098,0.8085028725134653,-1.081458227600029,38.06948249095001,-27.493528581672408,9.027321807524139,7.725237590697851,-1.6571582731379388,1.0938523954113655,-0.9418647935807627,0.9262720851452619,-1.128176309394462
-119.8347870550727,-5.276778800384998,0.049847418655172504,-30.78193853625576,-119.50894102214475,57.71178061901739,-43.58002290434597,-0.582458147681816,0.7905658736280472,-1.5219082358423215,35.85765467846774,-20.14668051924515,17.60146598973277,-25.264434049655932,-1.6242786235216382,0.8213361245268986,-0.6713742558464766,0.7003718927145113,-0.9301791703683913,25.829551080525107,-26.297889518961878,8.873517346667581,6.7470982417893985,-1.4820982123403659,0.9826957670395688,-0.8520593935514087,0.8455797694400733,-1.0419233933804204
-113.21532818343304,-5.602663791831503,0.038061882957713955,-40.15373883160875,-111.2357117285447,53.87174101617036,-41.115374554642266,-0.5437542832197302,0.7259692112690601,-1.3890204470652385,20.048169173155,-19.238640559072643,16.80490066286516,-24.116138001146474,-1.3657095794920906,0.6872819673607973,-0.5583561653003075,0.5813272630402104,-0.7680652858126535,17.14938955771952,-24.68658625969219,8.428108594107288,6.070363130056059,-1.274342243599948,0.8511452547317981,-0.7467849573897662,0.7527372560794845,-0.9448829782757784
-104.95869365109827,-5.685007508040032,0.028467304106093216,-44.335039395230645,-102.97267401449156,49.97798853761792,-38.451201408661674,-0.4974894378543979,0.6611856436729315,-1.2643272681810416,9.480754082794295,-17.98808142279441,15.739232325861167,-22.626369978695113,-1.1013156706462937,0.5507152756361173,-0.44442434286483135,0.4632121755919001,-0.6095328895591203,11.040214625945882,-22.865621128082367,7.820595160119995,5.586010106305306,-1.0595559178089937,0.715114992683556,-0.6380992830919952,0.6572843233796153,-0.8454565851193365
-95.99445220780319,-5.601692108802707,0.0207150017121549,-45.13520269503671,-94.91551495434273,46.14263372383658,-35.71862753341716,-0.4485498888303425,0.5985231341416188,-1.1484484691596464,2.5927715036975396,-16.569108527680708,14.540713429435352,-20.967151386600595,-0.849940579590454,0.421226584076801,-0.33711342191424976,0.3529800716347955,-0.4629162500780346,6.781122456908184,-20.9729553249084,7.137725042368265,5.220990255714938,-0.8533471834128643,0.5843051958793422,-0.5333784964400092,0.5650919874339921,-0.7488903610481934
-86.92941646155555,-5.40907789054878,0.01450097767025138,-43.813987076248544,-87.19119173914113,42.43968247912659,-33.00730133876527,-0.400049939895915,0.5393588897034771,-1.0415375213505325,-1.7367635766214438,-15.097082448386557,13.300101339933043,-19.25385608061502,-0.6220089000745839,0.304092303665338,-0.2405089033113894,0.2543096384112067,-0.3324921024667473,3.847592453201365,-19.098498259547686,6.4361846887386545,4.927304244756549,-0.6645179867554387,0.46420689362175604,-0.4368218871067129,0.47953381389037864,-0.6582665074981096
-78.14520003019256,-5.147696113966138,0.009563184514361112,-41.23828306191264,-79.87730294577707,38.915719383481175,-30.376846135117717,-0.3538804475999271,0.4844335534382509,-0.9434396209400671,-4.30826286075258,-13.646137522509683,12.076116940559052,-17.561786213038655,-0.422386427231487,0.20174409676850802,-0.15642884307511018,0.168736521961804,-0.21989602174875778,1.8588926669194699,-17.29851790169937,5.751713563678006,4.674219070544323,-0.4973536050207681,0.3575141434719131,-0.3505130074754723,0.40231334663013074,-0.57520662418914
-69.86805752349824,-4.84645768308485,0.005677843712684094,-37.99566776854162,-73.0163192152477,35.59775499756662,-27.865278400164776,-0.3110992249984772,0.43406024536235144,-0.853803754114832,-5.690067294250519,-12.261761034879811,10.905129789276799,-15.938136487936449,-0.252372613772728,0.11479186560278487,-0.08524554004746276,0.09643890403009259,-0.1251036047568661,0.5394209679038476,-15.60598756100476,5.10562134309353,4.442753408279231,-0.35322102707842284,0.265110655880213,-0.27516186305882195,0.3340441193812609,-0.500367243935842
-62.2186236044952,-4.525762757625977,0.0026553658280512593,-34.47643021375613,-66.62601196368136,32.4989768214404,-25.495185413967995,-0.27220717582445175,0.38827206889805943,-0.7721614569167077,-6.283032367313904,-10.969783907595367,9.808097927143393,-14.410596593518992,-0.11107338798762889,0.042728111038014216,-0.026450417705691898,0.036776374346167096,-0.04710178574248136,-0.30968476959604674,-14.037979409082038,4.509423077652157,4.221796371601226,-0.23167338165494678,0.18675205940337314,-0.21061888191521017,0.27465238084245147,-0.4337860139185823
-55.24711579345368,-4.199796608391493,0.00033622552331191713,-30.93261685784612,-60.70707213646292,29.622951741406528,-23.278248262947084,-0.23734212796405707,0.34692530468182614,-0.6979815246719081,-6.36757228564783,-9.782771019522608,8.79551504235257,-12.993508030126948,0.00366604865088771,-0.015593897024576364,0.02096325851889702,-0.011346016795485525,0.015659160622702117,-0.8313739312879469,-12.600917167590616,3.968114664564041,4.005397842997752,-0.13120308428270255,0.12153162340411505,-0.1562263827195638,0.22365339607672086,-0.3751209982728323
-48.958059815495325,-3.8782230958877983,-0.0014129928179129614,-27.520362703115634,-55.248654037867766,26.96668564444179,-21.218543889723332,-0.20641362480115788,0.3097708248318298,-0.6307074285174643,-6.13785445948535,-8.704532789503931,7.87091528569879,-11.692246175305637,0.09463885683299189,-0.06164145797716136,0.05824601061439738,-0.049236724433064705,0.06496771780966393,-1.1279447622183976,-11.294281514603792,3.482469363111086,3.790895352076735,-0.04974672199542729,0.06819286448450668,-0.1110550305097906,0.18033811105974573,-0.32381388820922385
-43.32749218259495,-3.5674323713620693,-0.002703256398290499,-24.330093567891375,-50.232388743870594,24.522840536979114,-19.31494705324223,-0.17919555703610612,0.27650282762366185,-0.5697823629893408,-5.726593540366904,-7.733284106847291,7.033337398516162,-10.506318059822494,0.16487147068060448,-0.09699536421492816,0.08672746360776395,-0.07826250596788542,0.10266054977745576,-1.2722129803799782,-10.113201103085618,3.0506323101806894,3.577635126527298,0.014984193861484973,0.02533469039720293,-0.07405948120313777,0.14389670175049807,-0.27919936972411286
-38.31478614547552,-3.2714588072135458,-0.003626392099974396,-21.40795089609148,-45.6352703501878,22.28133144504608,-17.562869520468986,-0.15538885703895655,0.24679148217586544,-0.5146655039664632,-5.222978738405068,-6.863833357088548,6.2790407799766115,-9.431533867034325,0.21736909823397,-0.12322011343733674,0.10771369561038657,-0.09975247180799252,0.13050584596141945,-1.3156729462927643,-9.050244284599033,2.6692140316558346,3.3661125088140285,0.0652934792604618,-0.00845818834183909,-0.04417775017849923,0.11349805690073134,-0.24057667595515975
-33.87065585184185,-2.992655085371232,-0.004258021807674428,-18.77088437648692,-41.43171358257456,20.230467533559196,-15.955511949811184,-0.13466307667660615,0.22030424010912508,-0.46484207141145895,-4.685593834887726,-6.089079360763164,5.60268622912216,-8.461512988268785,0.2549643102941488,-0.14178698776990473,0.12242694566398948,-0.11494249496765585,0.1501368690852929,-1.2944511169607607,-8.096640361495194,2.334028427004095,3.157406115510323,0.10337363953188494,-0.034536224296351725,-0.020391825419498133,0.08833881696447299,-0.20725482361420156
-29.94246180651783,-2.7321860846984776,-0.004660130910353555,-16.41719317511641,-37.59500365830106,18.357759029982677,-14.48475812621238,-0.1166831921159952,0.19671923569876126,-0.41982907111167744,-4.151692950428735,-5.401017337496138,4.998135635885006,-7.588714253939976,0.2802350831791487,-0.15403271372849447,0.1319737634962952,-0.12494663168080922,0.16301897125246612,-1.2336405836256932,-7.243096100028468,2.0405801931817793,2.952815839671585,0.13123546627912774,-0.05414080450188519,-0.0017619683402980701,0.06767166009199777,-0.1785797463450023
-26.477626053869496,-2.4903896941092265,-0.004883291091575925,-14.333809880894151,-34.09830173519687,16.650479792449023,-13.141807304307449,-0.1011261783163917,0.17573322493850085,-0.3791780638165436,-3.643830034134089,-4.7913990261804145,4.458982179947035,-6.805127844065057,0.29546864969935527,-0.16114155626367133,0.1373318323280548,-0.1307461956497118,0.1704383657361812,-1.1504498933992733,-6.480327170392043,1.7843771486726734,2.753640678618922,0.15067493810299082,-0.06838314743863427,0.012556518347078827,0.05081968655533575,-0.15394915842089363
-23.425736620009452,-2.267039441778105,-0.004968566697113319,-12.501265250022426,-30.915326626617425,15.096051849734101,-11.917615324116749,-0.08769059016046077,0.15706580947709714,-0.3424759270795703,-3.1745717105746323,-4.252151311093178,3.9788914388392405,-6.102728298535265,0.30265468037332655,-0.1641423870001273,0.13934866939095913,-0.13318998785365022,0.17350453720615566,-1.0564846251143942,-5.799390604581225,1.5611214750627713,2.561051067174307,0.16326420092920046,-0.07823816084113666,0.02330791064103499,0.037181708883609055,-0.13281926478684047
-20.73975466233287,-2.0615347647330067,-0.0049491375302554985,-10.897011814855237,-28.02080184808659,13.682300829216206,-10.803196598049766,-0.07610144301223576,0.14046118178700961,-0.30934429666263696,-2.7498260909397594,-3.7756280592264253,3.551811124073394,-5.47376026593787,0.3034964369831803,-0.16391489964352957,0.13874753092979186,-0.13300122273579107,0.17316073431569,-0.9593956389984453,-5.1918799428804565,1.3668183475772255,2.3760238588896376,0.17035748539735174,-0.08454761071573302,0.031137812184316604,0.026231789475148315,-0.11470619827798156
-18.376617576617452,-1.8730380262906077,-0.00485167152050292,-9.497594843930734,-25.39073363998876,12.397618299634898,-9.789825335420161,-0.06611200502203429,0.12568826047948423,-0.27943817253033876,-2.3711756258481422,-3.354748377505617,3.1720906881015107,-4.910908402859867,0.2994321782879439,-0.16120101546966503,0.13613735453687226,-0.13078813714595672,0.17019880227831918,-0.8640656459921787,-4.650027020785288,1.1978291875810845,2.199317753239379,0.17310572303916727,-0.08802874234354974,0.03659911695460072,0.0175153216932038,-0.09918418020744824
-16.297444600213538,-1.7005724128813524,-0.004697479483252387,-8.280021193507814,-23.002568263895284,11.231057517333053,-8.869164217034372,-0.05750362494437811,0.11253982074639701,-0.2524440286508396,-2.0374961825003752,-2.983058954525456,2.8345401080976886,-4.407388142209247,0.29166166556255924,-0.156618841239357,0.13202463339578085,-0.12705628624490406,0.16527588826188389,-0.7734599062588421,-4.166741527048883,1.0508886724602258,2.0314738600761277,0.1724756767562119,-0.0892857608295059,0.04016022226618449,0.010643208405181181,-0.08588177006272335
-14.46748912500528,-1.543091155997423,-0.00450348191134653,-7.2225764432862025,-20.835264028143186,10.172382009889567,-8.033341228627284,-0.05008437004358002,0.10083103618028377,-0.22807766089214754,-1.7460670420502518,-2.6547469486388087,2.534448530294298,-3.9569834031635818,0.28117441404546284,-0.1506774654805425,0.12682585940053548,-0.12222124120111877,0.15893144115900926,-0.6892331535699916,-3.7356102163468394,0.9230988263271589,1.8728309873989346,0.16927084263223557,-0.088822468474817,0.042214197879472226,0.005285168941492446,-0.07447712339495316
-12.85593733114731,-1.3995257952003943,-0.004283014937064289,-6.3052681934717825,-18.86930399686944,9.212081216339874,-7.274989819771807,-0.04368700041126994,0.09039771399888319,-0.2060819321570715,-1.493319897128789,-2.364621841374393,2.2675772523111646,-3.554049625347422,0.26877758372374316,-0.14379151925829525,0.1208796859853758,-0.11662089446922486,0.15160353992621167,-0.6121600666039657,-3.3508710157846004,0.8119093625204696,1.7235486915947424,0.16415238263301735,-0.08705497550553493,0.043088083505178454,0.0011628398962731934,-0.06469286280654996
-11.435620996865183,-1.2688191767636856,-0.004046499614219878,-5.510021052332261,-17.08666831226428,8.341363551688397,-6.587263464624591,-0.038166630662226586,0.08109441085714897,-0.1862245203939532,-1.2753336323269393,-2.1080789272205713,2.0301370720293077,-3.1934949747375714,0.25512225748513595,-0.13629486580617856,0.11445831266530981,-0.11052691313789964,0.14364400112684428,-0.5424384173230791,-3.007372511825274,0.7150904981482262,1.583633546263871,0.1576590369589701,-0.08432382684424211,0.04305180861094521,-0.0019569177098336943,-0.05629094788165134
-10.182689870086723,-1.1499473861179164,-0.003801995709630246,-4.820711187753917,-15.470779871761799,7.552134421663778,-5.963832684930031,-0.033398307072298294,0.07279254994636175,-0.16829573729629388,-1.088151604926892,-1.8810530252728517,1.8187568580280746,-2.8707486014445536,0.24072743099028027,-0.12845307862561195,0.10777782930761104,-0.10415510507021608,0.13533199424341924,-0.47990068431101673,-2.7005259228218943,0.6307023778567982,1.4529657611060283,0.15022543167521651,-0.08090517665601771,0.042326447099817144,-0.004268265085290268,-0.04906777883620084
-9.07627320814123,-1.0419337048351307,-0.003555658391078298,-4.223101341882844,-14.00643327504181,6.836964619632948,-5.398870374463482,-0.029274642916016336,0.06537861393718125,-0.15210645900852393,-0.9279763025703085,-1.6799681133220234,1.6304479460928198,-2.581722000074345,0.2260014191648061,-0.12047456232075193,0.10100741328272556,-0.09767460929493843,0.12688607423090914,-0.42416014439921745,-2.4262542720969433,0.5570637851693716,1.3313244295877826,0.14219850736062267,-0.07702083473295362,0.04109166538957487,-0.005932062272071492,-0.04284966593993772
-8.09814911305614,-0.9438568636565677,-0.0033121136248471794,-3.704717979928574,-12.679714137564343,6.189052997055683,-4.887029630488712,-0.025703596269707196,0.058752456699474265,-0.13748619180971167,-0.7912804287802869,-1.501686564124518,1.462567381703174,-2.322767517599431,0.2112606282022247,-0.11252029498791549,0.09427737145077941,-0.09121591497279247,0.11847465437976801,-0.37471030458401156,-2.180941800254407,0.49272180815042876,1.2184104574893837,0.13385199504098733,-0.07284713344653654,0.03949231744337184,-0.0070809269162467325,-0.037488728192854315
-7.232432740532413,-0.8548552573496918,-0.003074765782287159,-3.2546986185828857,-11.47791379637783,5.602186167866844,-4.4234170985076195,-0.022606435070395392,0.05282575541213974,-0.12428128323808196,-0.6748620332391316,-1.3434602621073863,1.312781922472045,-2.090636642219753,0.1967457917403701,-0.1047122471910713,0.08768607897492631,-0.08487776911969847,0.11022501003041962,-0.33099131201745846,-1.961385491435474,0.43642343345112855,1.1138667350231726,0.12539899034808144,-0.06852264178766448,0.03764419997902141,-0.007823675762437005,-0.0328592401118698
-6.465289347331852,-0.774128339622102,-0.0028460489091756136,-2.863627792573016,-10.38944291613605,5.070697179026986,-4.003563958087565,-0.01991590813842814,0.04752061062048696,-0.11235328076813023,-0.5758630706819796,-1.202884919042269,1.1790339511242305,-1.8824397224951737,0.182635855517711,-0.09714057589711522,0.08130590067529686,-0.07873306408006342,0.10223094003911126,-0.29243316997975,-1.7647497900830753,0.3870895761257217,1.0172954427252954,0.11700274969856284,-0.0641547987399439,0.03563901653240911,-0.008249178674482271,-0.02885441748091727
-5.784674747588644,-0.7009360859002263,-0.0026276313245678917,-2.5233734314070375,-9.4037463947111,4.589424475116679,-3.6233960358451287,-0.017574624139975126,0.04276829281846006,-0.10157743473967529,-0.49176486756046833,-1.077858260794026,1.0595099301150306,-1.6956080876297812,0.1690597375973335,-0.08986971314407899,0.07518819684125555,-0.07283380993981264,0.09455922870490474,-0.25848281475188717,-1.5885250464084746,0.34379174504019105,0.9282725826564999,0.1087858703217035,-0.05982556238280651,0.0335486181507097,-0.008429671278524398,-0.025383616317945307
-5.180103557702731,-0.6345971680963438,-0.0024205816713593342,-2.226930805699789,-8.511221161753959,4.153672045682845,-3.279204064572995,-0.015533630196176651,0.03850812866385167,-0.09184133888740698,-0.4203697605853306,-0.9665423314369591,0.9526116820650612,-1.5278590791122362,0.15610620606499448,-0.08294347632372612,0.06936752025618315,-0.0672153005399227,0.08725505349567797,-0.22862009454323995,-1.4304898735869351,0.30573134713699335,0.8463599420287964,0.1008380311242516,-0.05559618106772046,0.03142859678812328,-0.008423580001483993,-0.022369910413622407
-4.642444252511512,-0.574486306009097,-0.002225503215679381,-1.9682780647144202,-7.703137880863178,3.759171326681816,-2.9676147690254866,-0.01375117597947395,0.034686516859260386,-0.083043699896592,-0.3597751791092808,-0.8673298892401253,0.8569305544364909,-1.377164197282606,0.14383211331699253,-0.07638932509164831,0.06386510892475739,-0.06189957857445422,0.08034647844737985,-0.20236623300710144,-1.2886773726670797,0.2722215138875254,0.7711147547268618,0.09322247198490707,-0.051511193892866985,0.029321308842468807,-0.008277915371936853,-0.01974800899012233
-4.16373926898901,-0.5200311280335602,-0.0020426420637209564,-1.742245291348639,-6.971567147975231,3.4020451996666816,-2.6855632150151463,-0.01219164622152491,0.03125606226137945,-0.07509322646439442,-0.30834433349834317,-0.7788147036052862,0.7712243854146186,-1.241720367909116,0.13226921274981285,-0.07022188271175156,0.05869177254372537,-0.056898298212746,0.07384816301553943,-0.17928730653044306,-1.1613450428023804,0.2426712654956643,0.702097347284078,0.08598138084253854,-0.04760176305776631,0.02725840337630686,-0.008030288062846988,-0.017462475493162877
