2.0,0.0,17970.861757
2.1,0.0,11875.923026
2.2,0.0,7766.350364
2.3,0.0,5020.728703
2.4,0.0,3206.100879
2.5,0.0,2018.811958
2.6,0.0,1248.442399
2.7,0.0,752.385366
2.8,0.0,435.886987
2.9,0.0,236.612881
3.0,0.0,113.60628
3.1,0.0,39.915191
3.2,0.0,-2.190907
3.3,0.0,-24.347013
3.4,0.0,-34.168042
3.5,0.0,-36.627951
3.6,0.0,-34.962383
3.7,0.0,-31.249927
3.8,0.0,-26.786897
3.9,0.0,-22.336078
4.0,0.0,-18.299924
4.1,0.0,-14.846073
4.2,0.0,-11.999259
4.3,0.0,-9.70688
4.4,0.0,-7.883026
4.5,0.0,-6.435521
4.6,0.0,-5.280365
4.7,0.0,-4.347739
4.8,0.0,-3.582942
4.9,0.0,-2.944813
5.0,0.0,-2.403199
5.1,0.0,-1.936372
5.2,0.0,-1.528798
5.3,0.0,-1.169375
5.4,0.0,-0.850104
5.5,0.0,-0.565119
5.6,0.0,-0.310008
5.7,0.0,-0.081322
5.8,0.0,0.123728
5.9,0.0,0.307494
6.0,0.0,0.47202
6.2,0.0,0.750465
6.4,0.0,0.971698
6.6,0.0,1.146243
6.8,0.0,1.282869
7.0,0.0,1.388804
7.2,0.0,1.46995
7.4,0.0,1.531101
7.6,0.0,1.576116
7.8,0.0,1.608102
8.0,0.0,1.629562
8.2,0.0,1.642512
8.4,0.0,1.648581
8.6,0.0,1.649085
8.8,0.0,1.645088
9.0,0.0,1.637463
9.5,0.0,1.606861
10.0,0.0,1.56567
10.5,0.0,1.518805
11.0,0.0,1.469309
11.5,0.0,1.419072
12.0,0.0,1.369267
12.5,0.0,1.320608
13.0,0.0,1.273514
13.5,0.0,1.228222
14.0,0.0,1.184837
14.5,0.0,1.143396
15.0,0.0,1.103873
16.0,0.0,1.030369
17.0,0.0,0.96373
18.0,0.0,0.903275
19.0,0.0,0.848322
20.0,0.0,0.798404
21.0,0.0,0.752931
22.0,0.0,0.710888
23.0,0.0,0.672264
24.0,0.0,0.636678
25.0,0.0,0.603798
50.0,0.0,0.202078
100.0,0.0,-0.001223
2.0,5.0,17719.417171
2.1,5.0,11712.048509
2.2,5.0,7659.544839
2.3,5.0,4951.405667
2.4,5.0,3161.389947
2.5,5.0,1990.131033
2.6,5.0,1230.147578
2.7,5.0,740.787456
2.8,5.0,428.607409
2.9,5.0,232.106872
3.0,5.0,110.875439
3.1,5.0,38.309574
3.2,5.0,-3.090165
3.3,5.0,-24.810284
3.4,5.0,-34.368353
3.5,5.0,-36.675988
3.6,5.0,-34.928598
3.7,5.0,-31.178109
3.8,5.0,-26.70313
3.9,5.0,-22.254838
4.0,5.0,-18.227995
4.1,5.0,-14.785665
4.2,5.0,-11.949924
4.3,5.0,-9.667001
4.4,5.0,-7.850599
4.5,5.0,-6.408698
4.6,5.0,-5.257598
4.7,5.0,-4.327872
4.8,5.0,-3.565151
4.9,5.0,-2.928567
5.0,5.0,-2.388152
5.1,5.0,-1.922319
5.2,5.0,-1.515626
5.3,5.0,-1.15702
5.4,5.0,-0.83853
5.5,5.0,-0.554299
5.6,5.0,-0.299922
5.7,5.0,-0.071943
5.8,5.0,0.132429
5.9,5.0,0.315543
6.0,5.0,0.479462
6.2,5.0,0.756799
6.4,5.0,0.977082
6.6,5.0,1.150825
6.8,5.0,1.28678
7.0,5.0,1.392156
7.2,5.0,1.472843
7.4,5.0,1.533606
7.6,5.0,1.578299
7.8,5.0,1.610021
8.0,5.0,1.631255
8.2,5.0,1.644017
8.4,5.0,1.649931
8.6,5.0,1.650298
8.8,5.0,1.646185
9.0,5.0,1.638463
9.5,5.0,1.607671
10.0,5.0,1.566346
10.5,5.0,1.519382
11.0,5.0,1.469815
11.5,5.0,1.419524
12.0,5.0,1.369675
12.5,5.0,1.320981
13.0,5.0,1.273862
13.5,5.0,1.228548
14.0,5.0,1.185145
14.5,5.0,1.143687
15.0,5.0,1.104149
16.0,5.0,1.030622
17.0,5.0,0.963969
18.0,5.0,0.9035
19.0,5.0,0.848534
20.0,5.0,0.798609
21.0,5.0,0.753127
22.0,5.0,0.711075
23.0,5.0,0.672448
24.0,5.0,0.63686
25.0,5.0,0.603976
50.0,5.0,0.202219
100.0,5.0,-0.00109
2.0,10.0,16995.443936
2.1,10.0,11239.416273
2.2,10.0,7351.097377
2.3,10.0,4751.110189
2.4,10.0,3032.125773
2.5,10.0,1907.208059
2.6,10.0,1177.2253
2.7,10.0,707.236125
2.8,10.0,407.538347
2.9,10.0,219.068332
3.0,10.0,102.972066
3.1,10.0,33.666258
3.2,10.0,-5.687962
3.3,10.0,-26.144017
3.4,10.0,-34.940197
3.5,10.0,-36.807429
3.6,10.0,-34.823841
3.7,10.0,-30.964228
3.8,10.0,-26.455989
3.9,10.0,-22.016031
4.0,10.0,-18.017168
4.1,10.0,-14.60885
4.2,10.0,-11.805717
4.3,10.0,-9.550497
4.4,10.0,-7.755916
4.5,10.0,-6.330335
4.6,10.0,-5.191068
4.7,10.0,-4.269794
4.8,10.0,-3.513143
4.9,10.0,-2.881042
5.0,10.0,-2.344128
5.1,10.0,-1.881213
5.2,10.0,-1.477106
5.3,10.0,-1.120902
5.4,10.0,-0.804707
5.5,10.0,-0.522705
5.6,10.0,-0.27049
5.7,10.0,-0.044605
5.8,10.0,0.157758
5.9,10.0,0.338963
6.0,10.0,0.501074
6.2,10.0,0.775143
6.4,10.0,0.99262
6.6,10.0,1.16399
6.8,10.0,1.297958
7.0,10.0,1.401681
7.2,10.0,1.480998
7.4,10.0,1.540624
7.6,10.0,1.584373
7.8,10.0,1.615304
8.0,10.0,1.635882
8.2,10.0,1.648088
8.4,10.0,1.653529
8.6,10.0,1.653497
8.8,10.0,1.649051
9.0,10.0,1.641035
9.5,10.0,1.60968
10.0,10.0,1.567956
10.5,10.0,1.520706
11.0,10.0,1.470924
11.5,10.0,1.42047
12.0,10.0,1.370495
12.5,10.0,1.321703
13.0,10.0,1.274503
13.5,10.0,1.229119
14.0,10.0,1.18566
14.5,10.0,1.144157
15.0,10.0,1.104581
16.0,10.0,1.030988
17.0,10.0,0.964286
18.0,10.0,0.903774
19.0,10.0,0.84878
20.0,10.0,0.798821
21.0,10.0,0.753308
22.0,10.0,0.711242
23.0,10.0,0.672602
24.0,10.0,0.636998
25.0,10.0,0.604105
50.0,10.0,0.20225
100.0,10.0,-0.001082
2.0,15.0,15882.967597
2.1,15.0,10510.420137
2.2,15.0,6874.393628
2.3,15.0,4441.199569
2.4,15.0,2831.974212
2.5,15.0,1778.692343
2.6,15.0,1095.164767
2.7,15.0,655.183108
2.8,15.0,374.84337
2.9,15.0,198.827733
3.0,15.0,90.708583
3.1,15.0,26.469064
3.2,15.0,-9.702521
3.3,15.0,-28.19114
3.4,15.0,-35.802153
3.5,15.0,-36.985842
3.6,15.0,-34.637878
3.7,15.0,-30.612431
3.8,15.0,-26.056349
3.9,15.0,-21.632976
4.0,15.0,-17.680532
4.1,15.0,-14.327289
4.2,15.0,-11.576351
4.3,15.0,-9.365132
4.4,15.0,-7.605074
4.5,15.0,-6.205261
4.6,15.0,-5.084609
4.7,15.0,-4.176603
4.8,15.0,-3.429499
4.9,15.0,-2.804477
5.0,15.0,-2.273111
5.1,15.0,-1.814832
5.2,15.0,-1.414853
5.3,15.0,-1.062499
5.4,15.0,-0.750003
5.5,15.0,-0.471588
5.6,15.0,-0.222856
5.7,15.0,-0.000346
5.8,15.0,0.198775
5.9,15.0,0.376892
6.0,15.0,0.536082
6.2,15.0,0.804865
6.4,15.0,1.0178
6.6,15.0,1.18533
6.8,15.0,1.316089
7.0,15.0,1.417147
7.2,15.0,1.494241
7.4,15.0,1.55203
7.6,15.0,1.594245
7.8,15.0,1.623896
8.0,15.0,1.643403
8.2,15.0,1.654708
8.4,15.0,1.659388
8.6,15.0,1.658715
8.8,15.0,1.653713
9.0,15.0,1.645227
9.5,15.0,1.612958
10.0,15.0,1.570592
10.5,15.0,1.522871
11.0,15.0,1.472745
11.5,15.0,1.422025
12.0,15.0,1.371843
12.5,15.0,1.322885
13.0,15.0,1.275553
13.5,15.0,1.230062
14.0,15.0,1.186515
14.5,15.0,1.144933
15.0,15.0,1.10529
16.0,15.0,1.031596
17.0,15.0,0.964808
18.0,15.0,0.904234
19.0,15.0,0.849186
20.0,15.0,0.799175
21.0,15.0,0.753605
22.0,15.0,0.711517
23.0,15.0,0.672852
24.0,15.0,0.637231
25.0,15.0,0.604316
50.0,15.0,0.202302
100.0,15.0,-0.00107
2.0,20.0,14499.481614
2.1,20.0,9599.563
2.2,20.0,6277.222832
2.3,20.0,4052.351245
2.4,20.0,2580.576896
2.5,20.0,1617.126069
2.6,20.0,991.898939
2.7,20.0,589.630524
2.8,20.0,333.647353
2.9,20.0,173.32537
3.0,20.0,75.266868
3.1,20.0,17.426271
3.2,20.0,-14.721589
3.3,20.0,-30.722347
3.4,20.0,-36.836089
3.5,20.0,-37.160019
3.6,20.0,-34.358295
3.7,20.0,-30.131277
3.8,20.0,-25.522703
3.9,20.0,-21.127306
4.0,20.0,-17.238995
4.1,20.0,-13.959371
4.2,20.0,-11.277087
4.3,20.0,-9.123253
4.4,20.0,-7.407858
4.5,20.0,-6.041191
4.6,20.0,-4.944428
4.7,20.0,-4.053431
4.8,20.0,-3.318554
4.9,20.0,-2.702648
5.0,20.0,-2.178457
5.1,20.0,-1.726227
5.2,20.0,-1.331662
5.3,20.0,-0.984394
5.4,20.0,-0.676796
5.5,20.0,-0.403148
5.6,20.0,-0.159062
5.7,20.0,0.058945
5.8,20.0,0.25374
5.9,20.0,0.42773
6.0,20.0,0.583021
6.2,20.0,0.844739
6.4,20.0,1.051598
6.6,20.0,1.213994
6.8,20.0,1.340451
7.0,20.0,1.437927
7.2,20.0,1.512056
7.4,20.0,1.567376
7.6,20.0,1.607539
7.8,20.0,1.635475
8.0,20.0,1.653543
8.2,20.0,1.663644
8.4,20.0,1.667304
8.6,20.0,1.665762
8.8,20.0,1.660021
9.0,20.0,1.650905
9.5,20.0,1.617407
10.0,20.0,1.574169
10.5,20.0,1.525823
11.0,20.0,1.475223
11.5,20.0,1.424148
12.0,20.0,1.373688
12.5,20.0,1.32451
13.0,20.0,1.276997
13.5,20.0,1.231357
14.0,20.0,1.187686
14.5,20.0,1.146
15.0,20.0,1.10627
16.0,20.0,1.032428
17.0,20.0,0.965529
18.0,20.0,0.904867
19.0,20.0,0.849745
20.0,20.0,0.799664
21.0,20.0,0.754024
22.0,20.0,0.711897
23.0,20.0,0.673198
24.0,20.0,0.637551
25.0,20.0,0.604613
50.0,20.0,0.202373
100.0,20.0,-0.001053
2.0,25.0,12972.156716
2.1,25.0,8589.086314
2.2,25.0,5612.847612
2.3,25.0,3619.011207
2.4,25.0,2300.030451
2.5,25.0,1436.607592
2.6,25.0,876.384602
2.7,25.0,516.232979
2.8,25.0,287.50002
2.9,25.0,144.765092
3.0,25.0,57.997312
3.1,25.0,7.346921
3.2,25.0,-20.274597
3.3,25.0,-33.476569
3.4,25.0,-37.910311
3.5,25.0,-37.276025
3.6,25.0,-33.976109
3.7,25.0,-29.535837
3.8,25.0,-24.880946
3.9,25.0,-20.527711
4.0,25.0,-16.719741
4.1,25.0,-13.528733
4.2,25.0,-10.92745
4.3,25.0,-8.840462
4.4,25.0,-7.176645
4.5,25.0,-5.847987
4.6,25.0,-4.778475
4.7,25.0,-3.906849
4.8,25.0,-3.185942
4.9,25.0,-2.580479
5.0,25.0,-2.064581
5.1,25.0,-1.619402
5.2,25.0,-1.231226
5.3,25.0,-0.889992
5.4,25.0,-0.58824
5.5,25.0,-0.320309
5.6,25.0,-0.081807
5.7,25.0,0.130782
5.8,25.0,0.320362
5.9,25.0,0.48938
6.0,25.0,0.639966
6.2,25.0,0.893143
6.4,25.0,1.092654
6.6,25.0,1.248834
6.8,25.0,1.37009
7.0,25.0,1.463235
7.2,25.0,1.533763
7.4,25.0,1.586091
7.6,25.0,1.623762
7.8,25.0,1.649619
8.0,25.0,1.665948
8.2,25.0,1.674579
8.4,25.0,1.676999
8.6,25.0,1.674406
8.8,25.0,1.667765
9.0,25.0,1.657879
9.5,25.0,1.622888
10.0,25.0,1.578592
10.5,25.0,1.529477
11.0,25.0,1.4783
11.5,25.0,1.426788
12.0,25.0,1.375989
12.5,25.0,1.326536
13.0,25.0,1.278802
13.5,25.0,1.232983
14.0,25.0,1.189156
14.5,25.0,1.147343
15.0,25.0,1.107501
16.0,25.0,1.033475
17.0,25.0,0.966439
18.0,25.0,0.905666
19.0,25.0,0.850452
20.0,25.0,0.800285
21.0,25.0,0.75455
22.0,25.0,0.712379
23.0,25.0,0.673645
24.0,25.0,0.637958
25.0,25.0,0.604987
50.0,25.0,0.202464
100.0,25.0,-0.001031
2.0,30.0,11417.611644
2.1,30.0,7555.685349
2.2,30.0,4931.641609
2.3,30.0,3173.976242
2.4,30.0,2011.495298
2.5,30.0,1250.651311
2.6,30.0,757.22381
2.7,30.0,440.444018
2.8,30.0,239.835286
2.9,30.0,115.284065
3.0,30.0,40.210308
3.1,30.0,-2.981866
3.2,30.0,-25.90523
3.3,30.0,-36.205186
3.4,30.0,-38.904383
3.5,30.0,-37.290665
3.6,30.0,-33.492378
3.7,30.0,-28.849944
3.8,30.0,-24.16424
3.9,30.0,-19.868727
4.0,30.0,-16.154466
4.1,30.0,-13.062417
4.2,30.0,-10.549554
4.3,30.0,-8.534403
4.4,30.0,-6.925383
4.5,30.0,-5.6368
4.6,30.0,-4.595856
4.7,30.0,-3.744492
4.8,30.0,-3.038194
4.9,30.0,-2.44374
5.0,30.0,-1.936682
5.1,30.0,-1.499121
5.2,30.0,-1.117923
5.3,30.0,-0.783351
5.4,30.0,-0.4881
5.5,30.0,-0.226551
5.6,30.0,0.005694
5.7,30.0,0.212197
5.8,30.0,0.395901
5.9,30.0,0.559314
6.0,30.0,0.70459
6.2,30.0,0.948124
6.4,30.0,1.139335
6.6,30.0,1.288483
6.8,30.0,1.403849
7.0,30.0,1.492088
7.2,30.0,1.558534
7.4,30.0,1.607469
7.6,30.0,1.642315
7.8,30.0,1.665817
8.0,30.0,1.680163
8.2,30.0,1.687131
8.4,30.0,1.688141
8.6,30.0,1.684351
8.8,30.0,1.676693
9.0,30.0,1.665929
9.5,30.0,1.629234
10.0,30.0,1.583736
10.5,30.0,1.533742
11.0,30.0,1.481909
11.5,30.0,1.429891
12.0,30.0,1.378696
12.5,30.0,1.328928
13.0,30.0,1.280941
13.5,30.0,1.234906
14.0,30.0,1.190904
14.5,30.0,1.14894
15.0,30.0,1.10897
16.0,30.0,1.034731
17.0,30.0,0.967529
18.0,30.0,0.906621
19.0,30.0,0.851299
20.0,30.0,0.801025
21.0,30.0,0.755185
22.0,30.0,0.712961
23.0,30.0,0.674177
24.0,30.0,0.638449
25.0,30.0,0.605442
50.0,30.0,0.202571
100.0,30.0,-0.001005
2.0,35.0,9928.225221
2.1,35.0,6561.762387
2.2,35.0,4275.072578
2.3,35.0,2744.355693
2.4,35.0,1732.52103
2.5,35.0,1070.553612
2.6,35.0,641.634689
2.7,35.0,366.854203
2.8,35.0,193.547142
2.9,35.0,86.689499
3.0,35.0,23.01514
3.1,35.0,-12.897685
3.2,35.0,-31.235677
3.3,35.0,-38.709773
3.4,35.0,-39.731151
3.5,35.0,-37.183563
3.6,35.0,-32.92369
3.7,35.0,-28.107966
3.8,35.0,-23.412811
3.9,35.0,-19.18945
4.0,35.0,-15.57772
4.1,35.0,-12.589229
4.2,35.0,-10.166627
4.3,35.0,-8.223539
4.4,35.0,-6.668783
4.5,35.0,-5.41944
4.6,35.0,-4.406279
4.7,35.0,-3.57455
4.8,35.0,-2.882452
4.9,35.0,-2.298793
5.0,35.0,-1.800526
5.1,35.0,-1.370666
5.2,35.0,-0.996631
5.3,35.0,-0.668989
5.4,35.0,-0.380559
5.5,35.0,-0.125761
5.6,35.0,0.099843
5.7,35.0,0.299865
5.8,35.0,0.477307
5.9,35.0,0.63472
6.0,35.0,0.774311
6.2,35.0,1.007514
6.4,35.0,1.189809
6.6,35.0,1.331401
6.8,35.0,1.440435
7.0,35.0,1.523386
7.2,35.0,1.585444
7.4,35.0,1.630726
7.6,35.0,1.662528
7.8,35.0,1.683482
8.0,35.0,1.695697
8.2,35.0,1.700867
8.4,35.0,1.700358
8.6,35.0,1.695274
8.8,35.0,1.686511
9.0,35.0,1.674798
9.5,35.0,1.636261
10.0,35.0,1.589451
10.5,35.0,1.5385
11.0,35.0,1.485951
11.5,35.0,1.433381
12.0,35.0,1.381751
12.5,35.0,1.331639
13.0,35.0,1.283366
13.5,35.0,1.237098
14.0,35.0,1.192898
14.5,35.0,1.150764
15.0,35.0,1.110643
