E (cm-1),2->0	,E (cm-1),4->0	,E (cm-1),6->0	,E (cm-1),8->0	
2.4293999999999993,0.781669,4.897999999999996,0.05200958,4.855800000000002,0.01509459,48.952799999999996,0.0003895833
2.4794,0.769625,4.9979999999999976,0.04993505,4.955800000000011,0.01431569,49.952799999999996,0.0003926972
2.529399999999999,0.759716,5.097999999999999,0.04819463,5.055800000000005,0.01365978,50.952799999999996,0.0003958948
2.5793999999999997,0.751727,5.198,0.04672949,5.155799999999999,0.01310671,51.952799999999996,0.0003991579
2.6294000000000004,0.74551,5.298000000000002,0.04549222,5.255800000000008,0.01263903,52.952799999999996,0.0004024776
2.6793999999999993,0.740979,5.397999999999996,0.04444598,5.355800000000002,0.01224261,53.952799999999996,0.0004058556
2.7294,0.73811,5.4979999999999976,0.04356279,5.455800000000011,0.01190638,54.952799999999996,0.0004092961
2.779399999999999,0.736914,5.597999999999999,0.04282175,5.555800000000005,0.01162186,55.952799999999996,0.0004127966
2.8293999999999997,0.737446,5.698,0.04220774,5.655799999999999,0.01138268,56.952799999999996,0.0004163445
2.8794000000000004,0.739806,5.798000000000002,0.04171,5.755800000000008,0.01118411,57.952799999999996,0.0004199198
2.9293999999999993,0.744127,5.897999999999996,0.04132127,5.855800000000002,0.01102278,58.952799999999996,0.0004234981
2.9794,0.750596,5.9979999999999976,0.04103665,5.955800000000011,0.01089628,59.952799999999996,0.0004270437
3.029399999999999,0.759445,6.097999999999999,0.04085254,6.055800000000005,0.01080286,60.952799999999996,0.0004304834
3.0793999999999997,0.770961,6.198,0.04076544,6.155799999999999,0.01074108,61.952799999999996,0.0004336176
3.1294000000000004,0.785508,6.298000000000002,0.04077037,6.255800000000008,0.01070944,62.952799999999996,0.0004355605
3.1793999999999993,0.803527,6.397999999999996,0.0408594,6.355800000000002,0.01070593,63.952799999999996,0.0004334881
3.2294,0.825552,6.4979999999999976,0.04102014,6.455800000000011,0.01072764,64.9528,0.0004364745
3.279399999999999,0.852243,6.597999999999999,0.04123475,6.555800000000005,0.01077034,65.9528,0.0004519003
3.3293999999999997,0.884394,6.698,0.04148009,6.655799999999999,0.01082836,66.9528,0.0004663896
3.3794000000000004,0.922953,6.798000000000002,0.04172893,6.755800000000008,0.01089466,67.9528,0.0004599311
3.4293999999999993,0.969063,6.897999999999996,0.0419528,6.855800000000002,0.01096127,68.9528,0.0004741329
3.4794,1.02405,6.9979999999999976,0.04212538,6.955800000000011,0.01102,69.9528,0.000469218
3.529399999999999,1.08943,7.097999999999999,0.0422258,7.055800000000005,0.01106332,70.9528,0.0004679176
3.5793999999999997,1.16687,7.198,0.04224105,7.155799999999999,0.01108521,71.9528,0.0004778918
3.6294000000000004,1.25804,7.298000000000002,0.04216657,7.255800000000008,0.01108171,72.9528,0.0004778816
3.6793999999999993,1.36443,7.397999999999996,0.04200557,7.355800000000002,0.01105117,73.9528,0.0004844436
3.7294,1.48686,7.4979999999999976,0.04176721,7.455800000000011,0.01099413,74.9528,0.0004900887
3.779399999999999,1.62489,7.597999999999999,0.04146446,7.555800000000005,0.0109129,75.9528,0.0004938408
3.8293999999999997,1.77586,7.698,0.04111204,7.655799999999999,0.01081106,76.9528,0.0004986705
3.8794000000000004,1.93396,7.798000000000002,0.04072467,7.755800000000008,0.01069285,77.9528,0.0005043667
3.9293999999999993,2.08957,7.897999999999996,0.04031596,7.855800000000002,0.0105627,78.9528,0.0005096127
3.9794,2.22965,7.9979999999999976,0.03989767,7.955800000000011,0.01042482,79.9528,0.0005147032
4.029399999999999,2.33975,8.097999999999999,0.03947943,8.055800000000005,0.01028298,80.9528,0.0005200594
4.0794,2.40747,8.198,0.03906882,8.1558,0.01014029,81.9528,0.0005256108
4.1294,2.42607,8.298000000000002,0.03867147,8.255800000000008,0.009999303,82.9528,0.0005311666
4.179399999999999,2.39633,8.397999999999996,0.03829138,8.355800000000002,0.009861964,83.9528,0.0005367177
4.2294,2.32582,8.497999999999998,0.03793128,8.45580000000001,0.009729701,84.9528,0.0005423427
4.279399999999999,2.22605,8.597999999999999,0.03759282,8.555800000000005,0.009603506,85.9528,0.0005480966
4.3294,2.10919,8.698,0.03727693,8.6558,0.009484029,86.9528,0.0005539784
4.3794,1.98573,8.798000000000002,0.03698396,8.755800000000008,0.009371651,87.9528,0.0005599643
4.429399999999999,1.8634,8.897999999999996,0.03671385,8.855800000000002,0.009266549,88.9528,0.0005660329
4.4794,1.74718,8.997999999999998,0.03646628,8.95580000000001,0.009168754,89.9528,0.0005721812
4.529399999999999,1.63982,9.097999999999999,0.03624072,9.055800000000005,0.009078184,90.9528,0.0005784122
4.5794,1.54247,9.198,0.03603649,9.1558,0.008994677,91.9528,0.000584718
4.6294,1.45528,9.298000000000002,0.03585278,9.255800000000008,0.008918009,92.9528,0.0005910823
4.679399999999999,1.3778,9.397999999999996,0.03568864,9.355800000000002,0.008847905,93.9528,0.0005974984
4.7294,1.30928,9.497999999999998,0.03554308,9.45580000000001,0.008784051,94.9528,0.0006039799
4.779399999999999,1.24887,9.597999999999999,0.0354149,9.555800000000005,0.008726091,95.9528,0.0006105528
4.8294,1.19571,9.698,0.03530283,9.6558,0.008673636,96.9528,0.0006172394
4.8794,1.14897,9.798000000000002,0.03520546,9.755800000000008,0.008626259,97.9528,0.0006240483
4.929399999999999,1.10793,9.897999999999996,0.03512123,9.855800000000002,0.008583501,98.9528,0.0006309705
4.9794,1.07191,9.997999999999998,0.03504849,9.95580000000001,0.008544873,99.9528,0.0006379851
5.029399999999999,1.04035,10.097999999999999,0.03498547,10.055800000000005,0.008509857,100.9528,0.0006450704
5.0794,1.01275,10.198,0.03493035,10.1558,0.008477912,101.9528,0.000652215
5.1294,0.98869,10.298000000000002,0.03488128,10.255800000000008,0.008448486,102.9528,0.0006594218
5.179400000000001,0.967799,10.397999999999996,0.03483639,10.355800000000002,0.008421019,103.9528,0.0006667026
5.229399999999998,0.949774,10.497999999999998,0.03479394,10.45580000000001,0.00839496,104.9528,0.0006740694
5.279399999999999,0.934352,10.597999999999999,0.03475226,10.555800000000005,0.008369774,105.9528,0.0006815298
5.3294,0.92131,10.698,0.03470998,10.6558,0.008344962,106.9528,0.0006890882
5.3794,0.910467,10.798000000000002,0.03466559,10.755800000000008,0.008320067,107.9528,0.000696749
5.429400000000001,0.901666,10.897999999999996,0.0346182,10.855800000000002,0.008294692,108.9528,0.0007045161
5.479399999999998,0.894777,10.997999999999998,0.03456704,10.95580000000001,0.008268506,109.9528,0.00071239
5.529399999999999,0.889695,11.097999999999999,0.03451167,11.055800000000005,0.008241251,110.9528,0.0007203656
5.5794,0.886336,11.198,0.03445186,11.1558,0.008212749,111.9528,0.0007284333
5.6294,0.884624,11.298000000000002,0.03438768,11.255800000000008,0.008182894,112.9528,0.0007365838
5.679400000000001,0.884509,11.397999999999996,0.03431938,11.355800000000002,0.008151659,113.9528,0.0007448124
5.729399999999998,0.885946,11.497999999999998,0.03424739,11.45580000000001,0.008119077,114.9528,0.0007531218
5.779399999999999,0.888898,11.597999999999999,0.03417229,11.555800000000005,0.008085239,115.9528,0.0007615203
5.8294,0.893342,11.698,0.03409473,11.6558,0.008050282,116.9528,0.0007700192
5.8794,0.899255,11.798000000000002,0.03401543,11.755800000000008,0.008014376,117.9528,0.0007786283
5.929400000000001,0.906616,11.897999999999996,0.03393509,11.855800000000002,0.00797771,118.9528,0.0007873527
5.979399999999998,0.91541,11.997999999999998,0.03385442,11.95580000000001,0.007940487,119.9528,0.0007961912
6.029399999999999,0.925615,12.097999999999999,0.03377409,12.055800000000005,0.007902912,120.9528,0.0008051381
6.0794,0.937204,12.198,0.03369469,12.1558,0.007865185,121.9528,0.0008141862
6.1294,0.950144,12.298000000000002,0.03361676,12.255800000000008,0.007827495,122.9528,0.0008233312
6.179400000000001,0.964391,12.397999999999996,0.03354078,12.355800000000002,0.007790015,123.9528,0.0008325738
6.229399999999998,0.979884,12.497999999999998,0.03346713,12.45580000000001,0.007752903,124.9528,0.0008419189
6.279399999999999,0.996546,12.597999999999999,0.03339613,12.555800000000005,0.007716297,125.9528,0.0008513725
6.3294,1.01428,12.698,0.03332807,12.6558,0.007680315,126.9528,0.0008609383
6.3794,1.03296,12.798000000000002,0.03326311,12.755800000000008,0.007645058,127.9528,0.0008706161
6.429400000000001,1.05245,12.897999999999996,0.03320141,12.855800000000002,0.007610609,128.9528,0.0008804028
6.479399999999998,1.07256,12.997999999999998,0.03314307,12.95580000000001,0.007577034,129.9528,0.0008902958
6.529399999999999,1.0931,13.097999999999999,0.03308813,13.055800000000005,0.007544383,130.9528,0.0009002954
6.5794,1.11383,13.198,0.03303662,13.1558,0.007512695,131.9528,0.0009104058
6.6294,1.1345,13.298000000000002,0.03298851,13.255800000000008,0.007481992,132.9528,0.0009206333
6.679400000000001,1.15484,13.397999999999996,0.03294377,13.355800000000002,0.00745229,133.9528,0.0009309837
6.729399999999998,1.17455,13.497999999999998,0.03290233,13.45580000000001,0.00742359,134.9528,0.0009414597
6.779399999999999,1.19335,13.597999999999999,0.0328641,13.555800000000005,0.007395887,135.9528,0.0009520605
6.8294,1.21093,13.698,0.03282898,13.6558,0.007369166,136.9528,0.0009627827
6.8794,1.22701,13.798000000000002,0.03279686,13.755800000000008,0.007343405,137.9528,0.0009736231
6.929400000000001,1.24133,13.897999999999996,0.03276757,13.855800000000002,0.007318576,138.9528,0.0009845804
6.979399999999998,1.25366,13.997999999999998,0.03274098,13.95580000000001,0.007294642,139.9528,0.0009956565
7.029399999999999,1.26381,14.097999999999999,0.03271693,14.055800000000005,0.007271562,140.9528,0.001006856
7.0794,1.27163,14.198,0.03269524,14.1558,0.007249291,141.9528,0.001018187
7.1294,1.27704,14.298000000000002,0.03267574,14.255800000000008,0.007227778,142.9528,0.001029658
7.179400000000001,1.28001,14.397999999999996,0.03265823,14.355800000000002,0.007206968,143.9528,0.001041279
7.229399999999998,1.28054,14.497999999999998,0.03264253,14.45580000000001,0.007186806,144.9528,0.001053069
7.279399999999999,1.27871,14.597999999999999,0.03262847,14.555800000000005,0.007167233,145.9528,0.001065083
7.3294,1.27464,14.698,0.03261585,14.6558,0.007148192,146.9528,0.00107763
7.3794,1.26847,14.798000000000002,0.03260452,14.755800000000008,0.007129625,147.9528,0.001090746
7.429400000000001,1.26039,14.897999999999996,0.03259432,14.855800000000002,0.007111476,148.9528,0.001104567
7.479399999999998,1.25062,14.997999999999998,0.03258509,14.95580000000001,0.007093693,149.9528,0.001113931
7.529399999999999,1.23936,15.097999999999999,0.03257672,15.055800000000005,0.007076227,150.9528,0.001124433
7.5794,1.22686,15.198,0.03256911,15.1558,0.007059034,151.9528,0.001139288
7.6294,1.21333,15.298000000000002,0.03256217,15.255800000000008,0.007042076,152.9528,0.001149919
7.679400000000001,1.19899,15.397999999999996,0.03255584,15.355800000000002,0.007025319,153.9528,0.001164255
7.729399999999998,1.18406,15.497999999999998,0.03255007,15.45580000000001,0.007008737,154.9528,0.001176031
7.779399999999999,1.16872,15.597999999999999,0.03254484,15.555800000000005,0.006992308,155.9528,0.001189901
7.8294,1.15316,15.698,0.03254014,15.6558,0.006976016,156.9528,0.00120382
7.8794,1.13754,15.798000000000002,0.03253596,15.755800000000008,0.006959852,157.9528,0.001216489
7.929400000000001,1.12198,15.897999999999996,0.03253233,15.855800000000002,0.006943809,158.9528,0.001230078
7.979399999999998,1.10662,15.997999999999998,0.03252927,15.95580000000001,0.006927885,159.9528,0.001243862
8.029399999999999,1.09156,16.098,0.03252679,16.055800000000005,0.006912082,160.9528,0.001257558
8.0794,1.07688,16.198,0.03252495,16.1558,0.006896404,161.9528,0.001271459
8.1294,1.06266,16.298000000000002,0.03252376,16.255800000000008,0.006880856,162.9528,0.001285587
8.179400000000001,1.04895,16.397999999999996,0.03252324,16.355800000000002,0.006865447,163.9528,0.001299855
8.229399999999998,1.03581,16.497999999999998,0.03252345,16.45580000000001,0.006850185,164.9528,0.001314226
8.279399999999999,1.02326,16.598,0.03252438,16.555800000000005,0.006835076,165.9528,0.001328728
8.3294,1.01133,16.698,0.03252607,16.6558,0.00682013,166.9528,0.001343365
8.3794,1.00004,16.798000000000002,0.03252853,16.755800000000008,0.006805355,167.9528,0.00135813
8.429400000000001,0.989401,16.897999999999996,0.03253176,16.855800000000002,0.006790757,168.9528,0.001373023
8.479399999999998,0.979419,16.997999999999998,0.03253578,16.95580000000001,0.006776345,169.9528,0.001388056
8.529399999999999,0.970092,17.098,0.0325406,17.055800000000005,0.006762122,170.9528,0.001403243
8.5794,0.961419,17.198,0.0325462,17.1558,0.006748097,171.9528,0.001418597
8.6294,0.953394,17.298000000000002,0.0325526,17.255800000000008,0.006734273,172.9528,0.001434124
8.679400000000001,0.946007,17.397999999999996,0.0325598,17.355800000000002,0.006720654,173.9528,0.001449821
8.729399999999998,0.939248,17.497999999999998,0.03256778,17.45580000000001,0.006707245,174.9528,0.001465682
8.779399999999999,0.933104,17.598,0.03257656,17.555800000000005,0.00669405,175.9528,0.001481698
8.8294,0.927564,17.698,0.03258614,17.6558,0.006681072,176.9528,0.001497864
8.8794,0.922611,17.798000000000002,0.03259651,17.755800000000008,0.006668314,177.9528,0.001514174
8.929400000000001,0.918232,17.897999999999996,0.03260769,17.855800000000002,0.006655778,178.9528,0.001530626
8.979399999999998,0.91441,17.997999999999998,0.03261966,17.95580000000001,0.006643467,179.9528,0.00154722
9.029399999999999,0.911129,18.098,0.03263245,18.055800000000005,0.006631383,180.9528,0.001563962
9.0794,0.908372,18.198,0.03264605,18.1558,0.006619528,181.9528,0.001580858
9.1294,0.906122,18.298000000000002,0.03266047,18.255800000000008,0.006607902,182.9528,0.001597916
9.179400000000001,0.904362,18.397999999999996,0.03267571,18.355800000000002,0.006596506,183.9528,0.001615143
9.229399999999998,0.903072,18.497999999999998,0.03269178,18.45580000000001,0.00658534,184.9528,0.001632546
9.279399999999999,0.902235,18.598,0.03270867,18.555800000000005,0.006574402,185.9528,0.001650126
9.3294,0.901831,18.698,0.0327264,18.6558,0.006563734,186.9528,0.001667884
9.3794,0.90184,18.798000000000002,0.03274495,18.755800000000008,0.006553249,187.9528,0.001685817
9.429400000000001,0.902242,18.897999999999996,0.03276432,18.855800000000002,0.006542985,188.9528,0.00170392
9.479399999999998,0.903017,18.997999999999998,0.03278452,18.95580000000001,0.006532938,189.9528,0.001722191
9.529399999999999,0.904141,19.098,0.03280553,19.055800000000005,0.006523105,190.9528,0.001740627
9.5794,0.905591,19.198,0.03282734,19.1558,0.006513479,191.9528,0.001759226
9.6294,0.907346,19.298000000000002,0.03284994,19.255800000000008,0.006504055,192.9528,0.001777987
9.679400000000001,0.90938,19.397999999999996,0.03287332,19.355800000000002,0.006494828,193.9528,0.001796911
9.729399999999998,0.911668,19.497999999999998,0.03289747,19.45580000000001,0.00648579,194.9528,0.001816003
9.779399999999999,0.914184,19.598,0.03292235,19.555800000000005,0.006476937,195.9528,0.001835266
9.8294,0.916904,19.698,0.03294795,19.6558,0.00646826,196.9528,0.001854706
9.8794,0.919798,19.798000000000002,0.03297426,19.755800000000008,0.006459755,197.9528,0.00187433
9.929400000000001,0.922839,19.897999999999996,0.03300125,19.855800000000002,0.006451415,198.9528,0.001894142
9.979399999999998,0.926,19.997999999999998,0.03302891,19.95580000000001,0.006443235,199.9528,0.001914148
10.029399999999999,0.929252,20.098,0.03305721,20.055800000000005,0.006435208,200.9528,0.001934347
10.0794,0.932567,20.198,0.03308613,20.1558,0.006427331,201.9528,0.00195474
10.1294,0.935915,20.298000000000002,0.03311566,20.255800000000008,0.006419599,202.9528,0.001975323
10.179400000000001,0.939269,20.397999999999996,0.03314577,20.355800000000002,0.006412007,203.9528,0.00199609
10.229399999999998,0.9426,20.497999999999998,0.03317645,20.45580000000001,0.006404552,204.9528,0.002017038
10.279399999999999,0.945881,20.598,0.03320766,20.555800000000005,0.00639723,205.9528,0.002038161
10.3294,0.949085,20.698,0.03323941,20.6558,0.006390039,206.9528,0.002059461
10.3794,0.952187,20.798000000000002,0.03327168,20.755800000000008,0.006382976,207.9528,0.002080939
10.429400000000001,0.955161,20.897999999999996,0.03330443,20.855800000000002,0.006376038,208.9528,0.002102599
10.479399999999998,0.957984,20.997999999999998,0.03333767,20.95580000000001,0.006369224,209.9528,0.002124448
10.529399999999999,0.960635,21.098,0.03337138,21.055800000000005,0.006362531,210.9528,0.002146494
10.5794,0.963094,21.198,0.03340554,21.1558,0.006355958,211.9528,0.002168743
10.6294,0.965341,21.298000000000002,0.03344015,21.255800000000008,0.006349504,212.9528,0.002191202
10.679400000000001,0.967362,21.397999999999996,0.0334752,21.355800000000002,0.006343166,213.9528,0.002213873
10.729399999999998,0.969143,21.497999999999998,0.03351067,21.45580000000001,0.006336943,214.9528,0.002236755
10.779399999999999,0.970671,21.598,0.03354656,21.555800000000005,0.006330833,215.9528,0.002259845
10.8294,0.971939,21.698,0.03358288,21.6558,0.006324837,216.9528,0.002283139
10.8794,0.97294,21.798000000000002,0.0336196,21.755800000000008,0.006318952,217.9528,0.002306631
10.929400000000001,0.973669,21.897999999999996,0.03365674,21.855800000000002,0.006313177,218.9528,0.002330317
10.979399999999998,0.974124,21.997999999999998,0.0336943,21.95580000000001,0.006307511,219.9528,0.002354195
11.029399999999999,0.974307,22.098,0.03373226,22.055800000000005,0.006301953,220.9528,0.002378264
11.0794,0.974221,22.198,0.03377065,22.1558,0.006296503,221.9528,0.002402529
11.1294,0.973869,22.298000000000002,0.03380946,22.255800000000008,0.006291159,222.9528,0.002426997
11.179400000000001,0.973259,22.397999999999996,0.0338487,22.355800000000002,0.00628592,223.9528,0.002451674
11.229399999999998,0.972401,22.497999999999998,0.03388838,22.45580000000001,0.006280787,224.9528,0.002476568
11.279399999999999,0.971305,22.598,0.0339285,22.555800000000005,0.006275759,225.9528,0.002501687
11.3294,0.969981,22.698,0.03396907,22.6558,0.006270834,226.9528,0.002527033
11.3794,0.968445,22.798000000000002,0.03401011,22.755800000000008,0.006266013,227.9528,0.002552607
11.429400000000001,0.96671,22.897999999999996,0.0340516,22.855800000000002,0.006261294,228.9528,0.002578404
11.479399999999998,0.964791,22.997999999999998,0.03409358,22.95580000000001,0.006256678,229.9528,0.002604422
11.529399999999999,0.962703,23.098,0.03413605,23.055800000000005,0.006252164,230.9528,0.002630654
11.5794,0.960464,23.198,0.034179,23.1558,0.006247751,231.9528,0.002657099
11.6294,0.95809,23.298000000000002,0.03422245,23.255800000000008,0.006243438,232.9528,0.002683753
11.679400000000001,0.955596,23.397999999999996,0.0342664,23.355800000000002,0.006239225,233.9528,0.002710618
11.729399999999998,0.952998,23.497999999999998,0.03431086,23.45580000000001,0.00623511,234.9528,0.002737697
11.779399999999999,0.950315,23.598,0.03435582,23.555800000000005,0.006231093,235.9528,0.002764994
11.8294,0.94756,23.698,0.0344013,24.555800000000005,0.006195924,236.9528,0.002792514
11.8794,0.944748,23.798000000000002,0.03444727,25.555800000000005,0.006168469,237.9528,0.002820263
11.929400000000001,0.941895,23.897999999999996,0.03449375,26.555800000000005,0.006147518,238.9528,0.002848244
11.979399999999998,0.939015,23.997999999999998,0.03454073,27.555800000000005,0.006133405,239.9528,0.00287646
12.029399999999999,0.936121,24.098,0.03458819,28.555800000000005,0.006126309,240.9528,0.002904913
12.0794,0.933224,24.198,0.03463613,29.555800000000005,0.006124927,241.9528,0.0029336
12.1294,0.930337,24.298000000000002,0.03468455,30.555800000000005,0.006127343,242.9528,0.002962519
12.179400000000001,0.927472,24.397999999999996,0.03473342,31.555800000000005,0.006132724,243.9528,0.002991663
12.229399999999998,0.924637,24.497999999999998,0.03478275,32.555800000000005,0.006141801,244.9528,0.003021003
12.279399999999999,0.921842,24.598,0.0348325,33.555800000000005,0.006155473,245.9528,0.003050476
12.3294,0.919097,24.698,0.03488268,34.555800000000005,0.006173557,246.9528,0.00308031
12.3794,0.916408,24.798000000000002,0.03493326,35.555800000000005,0.006194907,247.9528,0.003110726
12.429400000000001,0.913783,24.897999999999996,0.03498423,36.555800000000005,0.006218437,248.9528,0.003141402
12.479399999999998,0.911227,24.997999999999998,0.03503557,37.555800000000005,0.006243905,249.9528,0.003171601
12.529399999999999,0.908747,25.098,0.03508728,38.555800000000005,0.006271821,250.9528,0.003202759
12.5794,0.906348,25.198,0.03513933,39.555800000000005,0.006302777,251.9528,0.003233471
12.6294,0.904033,25.298000000000002,0.03519172,40.555800000000005,0.006336923,252.9528,0.003264574
12.679400000000001,0.901808,25.397999999999996,0.03524442,41.555800000000005,0.006373941,253.9528,0.00329632
12.729399999999998,0.899674,25.497999999999998,0.03529744,42.555800000000005,0.006413276,254.9528,0.003327973
12.779399999999999,0.897635,25.598,0.03535076,43.555800000000005,0.006454429,255.9528,0.003360109
12.8294,0.895692,25.698,0.03540436,44.555800000000005,0.006497072,256.9528,0.003392431
12.8794,0.893849,25.798000000000002,0.03545825,45.555800000000005,0.006541097,257.9528,0.003424959
12.929400000000001,0.892105,25.897999999999996,0.03551241,46.555800000000005,0.006586413,258.9528,0.003457778
12.979399999999998,0.890463,25.997999999999998,0.03556685,47.555800000000005,0.006632115,259.9528,0.003490861
13.029399999999999,0.888922,26.098,0.03562155,48.555800000000005,0.006669539,260.9528,0.003524176
13.0794,0.887483,26.198,0.03567651,49.555800000000005,0.006419916,261.9528,0.003557737
13.1294,0.886146,26.298000000000002,0.03573174,50.555800000000005,0.006432927,262.9528,0.003591554
13.179400000000001,0.88491,26.397999999999996,0.03578723,51.555800000000005,0.006835719,263.9528,0.003625627
13.229399999999998,0.883775,26.497999999999998,0.03584298,52.555800000000005,0.006914523,264.9528,0.003659954
13.279399999999999,0.88274,26.598,0.03589901,53.555800000000005,0.006954523,265.9528,0.00369454
13.3294,0.881803,26.698,0.0359553,54.555800000000005,0.007043372,266.9528,0.003729391
13.3794,0.880964,26.798000000000002,0.03601187,55.555800000000005,0.007063239,267.9528,0.00376451
13.429400000000001,0.88022,26.897999999999996,0.03606872,56.555800000000005,0.007030494,268.9528,0.003799897
13.479399999999998,0.879569,26.997999999999998,0.03612586,57.555800000000005,0.00714078,269.9528,0.003835555
13.529399999999999,0.879011,27.098,0.03618329,58.555800000000005,0.007112752,270.9528,0.003871482
