1.00,96210.2920928820531117
1.10,64302.2111978523316793
1.20,42976.4246110122548998
1.30,28723.3212970396962191
1.40,19197.2504413866627146
1.50,12830.4947989180454897
1.60,8575.2695307949616108
1.70,5731.2869595630472759
1.80,3830.5093612389673581
1.90,2560.1234190615427906
2.00,1711.0601496369681627
2.05,1398.8381364001288603
2.10,1143.5881621476257806
2.15,934.9143768483164649
2.20,764.3178908010065697
2.25,624.8506308864699577
2.30,510.8323586538573409
2.35,368.7816624336749101
2.40,282.4834250150244088
2.45,211.9552832924971426
2.50,154.2175538309544436
2.55,106.9401233183031081
2.60,68.2769291262845854
2.65,36.7464819086746388
2.70,11.1454096348900293
2.75,-9.5143913458248903
2.80,-26.0517727367424641
2.85,-39.1503687994593292
2.90,-49.3841040778879119
2.95,-57.2366226686884829
3.00,-63.1163650689403539
3.05,-67.3685036543577098
3.10,-70.2845831302229840
3.15,-72.1104558793126671
3.20,-73.0529232464647862
3.25,-73.2853700277485700
3.30,-72.9525945231096102
3.35,-72.1749787509477301
3.40,-71.0521044383921208
3.45,-69.6658942451407484
3.50,-68.0833401721762925
3.55,-66.3588693425980125
3.60,-64.5363893208962907
3.65,-62.6510495094057944
3.70,-60.7307510270269972
3.75,-58.7974342528353588
3.80,-56.8681705386281635
3.85,-54.9560822359594283
3.90,-53.0711130183271962
3.95,-51.2206684402778194
4.00,-49.4101447331982513
4.05,-47.6433619845843452
4.10,-45.9229160863111190
4.15,-44.2504621762977877
4.20,-42.6269407450310780
4.25,-41.0527561409357418
4.30,-39.5279158912571802
4.35,-38.0521380593664844
4.40,-36.6249327846372807
4.45,-35.2456631936664451
4.50,-33.9135900264884924
4.55,-32.6279035819348309
4.60,-31.3877459445786400
4.65,-30.1922259037228145
4.70,-29.0404285039763863
4.75,-27.9314207686979472
4.80,-26.8642548037862525
4.85,-25.8379692119761586
4.90,-24.8515895198094796
4.95,-23.9041281338917031
5.00,-22.9945841938065882
5.05,-22.1219435706898508
5.10,-21.2851791678946825
5.15,-20.4832516092331787
5.20,-19.7151103470611275
5.25,-18.9796951837463581
5.30,-18.2759381730506050
5.35,-17.6027658501990913
5.40,-16.9591017289760799
5.45,-16.3438689993324999
5.50,-15.7559933583453429
5.55,-15.1944059098141793
5.60,-14.6580460723413708
5.65,-14.1458644417373094
5.70,-13.6568255603970101
5.75,-13.1899105534699146
5.80,-12.7441195988652751
5.85,-12.3184742051127500
5.90,-11.9120192776894100
5.95,-11.5310559972400544
6.00,-11.1633347380464016
6.20,-9.8320141080417116
6.40,-8.6944512641953580
6.60,-7.7176523583214118
6.80,-6.8750120451867431
7.00,-6.1449355862358521
7.20,-5.5097869054160435
7.40,-4.9550790418398369
7.60,-4.4688464317670604
7.80,-4.0411547054789345
8.00,-3.6637152904625379
8.20,-3.3295804775656741
8.40,-3.0329006898159561
8.60,-2.7687301542554748
8.80,-2.5328704742042540
9.00,-2.3217440548194501
9.50,-1.8831068810768881
10.00,-1.5438363298263000
10.50,-1.2780202331448050
11.00,-1.0673147738855067
11.50,-0.8985164848546605
12.00,-0.7619774371892669
12.50,-0.6505501722516861
13.00,-0.5588725587080884
13.50,-0.4828750174191055
14.00,-0.4194358029715885
14.50,-0.3661364773297325
15.00,-0.3210862080640041
16.00,-0.2500747718424433
17.00,-0.1977430221150634
18.00,-0.1584756370935751
19.00,-0.1285355128074882
20.00,-0.1053778711867771
21.00,-0.0872340214442166
22.00,-0.0728518668626651
23.00,-0.0613301763735947
24.00,-0.0520104098291270
25.00,-0.0444047020578839
50.00,-0.0030309385024443
100.00,-0.0002068832303756
